"행정구역(시군구)별","성별","연령별","항목","단위","2020 년",
"관악구","계","63세","주민등록연앙인구[명]","명","6053",
"관악구","계","64세","주민등록연앙인구[명]","명","6086.5",
"관악구","계","65세","주민등록연앙인구[명]","명","5841.5",
"관악구","계","66세","주민등록연앙인구[명]","명","5082",
"관악구","계","67세","주민등록연앙인구[명]","명","5042.5",
"관악구","계","68세","주민등록연앙인구[명]","명","4674",
"관악구","계","69세","주민등록연앙인구[명]","명","4196.5",
"관악구","계","70세","주민등록연앙인구[명]","명","4415.5",
"관악구","계","71세","주민등록연앙인구[명]","명","4376.5",
"관악구","계","72세","주민등록연앙인구[명]","명","4326",
"관악구","계","73세","주민등록연앙인구[명]","명","3958.5",
"관악구","계","74세","주민등록연앙인구[명]","명","3315",
"관악구","계","75세","주민등록연앙인구[명]","명","3193.5",
"관악구","계","76세","주민등록연앙인구[명]","명","3142.5",
"관악구","계","77세","주민등록연앙인구[명]","명","3353.5",
"관악구","계","78세","주민등록연앙인구[명]","명","3258.5",
"관악구","계","79세","주민등록연앙인구[명]","명","2582",
"관악구","계","80세 이상","주민등록연앙인구[명]","명","13662.5",
"관악구","계","80세","주민등록연앙인구[명]","명","2284",
"관악구","계","81세","주민등록연앙인구[명]","명","2044.5",
"관악구","계","82세","주민등록연앙인구[명]","명","1711",
"관악구","계","83세","주민등록연앙인구[명]","명","1434",
"관악구","계","84세","주민등록연앙인구[명]","명","1225.5",
"관악구","계","85세 이상","주민등록연앙인구[명]","명","4963.5",
"관악구","계","85세","주민등록연앙인구[명]","명","1004.5",
"관악구","계","86세","주민등록연앙인구[명]","명","809.5",
"관악구","계","87세","주민등록연앙인구[명]","명","687.5",
"관악구","계","88세","주민등록연앙인구[명]","명","542",
"관악구","계","89세","주민등록연앙인구[명]","명","435.5",
"관악구","계","90세","주민등록연앙인구[명]","명","362.5",
"관악구","계","91세","주민등록연앙인구[명]","명","293",
"관악구","계","92세","주민등록연앙인구[명]","명","230.5",
"관악구","계","93세","주민등록연앙인구[명]","명","187.5",
"관악구","계","94세","주민등록연앙인구[명]","명","114",
"관악구","계","95세","주민등록연앙인구[명]","명","69.5",
"관악구","계","96세","주민등록연앙인구[명]","명","73.5",
"관악구","계","97세","주민등록연앙인구[명]","명","60",
"관악구","계","98세","주민등록연앙인구[명]","명","31.5",
"관악구","계","99세","주민등록연앙인구[명]","명","18",
"관악구","계","100세 이상","주민등록연앙인구[명]","명","44.5",
"서초구","계","계","주민등록연앙인구[명]","명","419614",
"서초구","계","0세","주민등록연앙인구[명]","명","2203",
"서초구","계","1세","주민등록연앙인구[명]","명","2528",
"서초구","계","2세","주민등록연앙인구[명]","명","2741.5",
"서초구","계","3세","주민등록연앙인구[명]","명","3012.5",
"서초구","계","4세","주민등록연앙인구[명]","명","3417.5",
"서초구","계","5세","주민등록연앙인구[명]","명","3711.5",
"서초구","계","6세","주민등록연앙인구[명]","명","3983",
"서초구","계","7세","주민등록연앙인구[명]","명","4315.5",
"서초구","계","8세","주민등록연앙인구[명]","명","4459",
"서초구","계","9세","주민등록연앙인구[명]","명","4503",
"서초구","계","10세","주민등록연앙인구[명]","명","4477",
"서초구","계","11세","주민등록연앙인구[명]","명","4486.5",
"서초구","계","12세","주민등록연앙인구[명]","명","4783",
"서초구","계","13세","주민등록연앙인구[명]","명","4594.5",
"서초구","계","14세","주민등록연앙인구[명]","명","4301",
"서초구","계","15세","주민등록연앙인구[명]","명","4519.5",
"서초구","계","16세","주민등록연앙인구[명]","명","4538.5",
"서초구","계","17세","주민등록연앙인구[명]","명","4369.5",
"서초구","계","18세","주민등록연앙인구[명]","명","4440.5",
"서초구","계","19세","주민등록연앙인구[명]","명","4916.5",
"서초구","계","20세","주민등록연앙인구[명]","명","4971",
"서초구","계","21세","주민등록연앙인구[명]","명","4846",
"서초구","계","22세","주민등록연앙인구[명]","명","4944.5",
"서초구","계","23세","주민등록연앙인구[명]","명","5104.5",
"서초구","계","24세","주민등록연앙인구[명]","명","5289",
"서초구","계","25세","주민등록연앙인구[명]","명","5526",
"서초구","계","26세","주민등록연앙인구[명]","명","5780",
"서초구","계","27세","주민등록연앙인구[명]","명","6098.5",
"서초구","계","28세","주민등록연앙인구[명]","명","6400",
"서초구","계","29세","주민등록연앙인구[명]","명","6263.5",
"서초구","계","30세","주민등록연앙인구[명]","명","6065",
"서초구","계","31세","주민등록연앙인구[명]","명","6046.5",
"서초구","계","32세","주민등록연앙인구[명]","명","5946",
"서초구","계","33세","주민등록연앙인구[명]","명","5899",
"서초구","계","34세","주민등록연앙인구[명]","명","5919.5",
"서초구","계","35세","주민등록연앙인구[명]","명","5979.5",
"서초구","계","36세","주민등록연앙인구[명]","명","6348.5",
"서초구","계","37세","주민등록연앙인구[명]","명","6988",
"서초구","계","38세","주민등록연앙인구[명]","명","7355",
"서초구","계","39세","주민등록연앙인구[명]","명","7535.5",
"서초구","계","40세","주민등록연앙인구[명]","명","7566",
"서초구","계","41세","주민등록연앙인구[명]","명","7097",
"서초구","계","42세","주민등록연앙인구[명]","명","7036",
"서초구","계","43세","주민등록연앙인구[명]","명","7329",
"서초구","계","44세","주민등록연앙인구[명]","명","7284.5",
"서초구","계","45세","주민등록연앙인구[명]","명","7616",
"서초구","계","46세","주민등록연앙인구[명]","명","8049",
"서초구","계","47세","주민등록연앙인구[명]","명","8111",
"서초구","계","48세","주민등록연앙인구[명]","명","8159.5",
"서초구","계","49세","주민등록연앙인구[명]","명","8107",
"서초구","계","50세","주민등록연앙인구[명]","명","7844",
"서초구","계","51세","주민등록연앙인구[명]","명","7279",
"서초구","계","52세","주민등록연앙인구[명]","명","6690.5",
"서초구","계","53세","주민등록연앙인구[명]","명","5864",
"서초구","계","54세","주민등록연앙인구[명]","명","5578.5",
"서초구","계","55세","주민등록연앙인구[명]","명","5854.5",
"서초구","계","56세","주민등록연앙인구[명]","명","5660.5",
"서초구","계","57세","주민등록연앙인구[명]","명","5452",
"서초구","계","58세","주민등록연앙인구[명]","명","5475",
"서초구","계","59세","주민등록연앙인구[명]","명","5576",
"서초구","계","60세","주민등록연앙인구[명]","명","5545",
"서초구","계","61세","주민등록연앙인구[명]","명","5355.5",
"서초구","계","62세","주민등록연앙인구[명]","명","5282.5",
"서초구","계","63세","주민등록연앙인구[명]","명","5041",
"서초구","계","64세","주민등록연앙인구[명]","명","4951.5",
"서초구","계","65세","주민등록연앙인구[명]","명","4629",
"서초구","계","66세","주민등록연앙인구[명]","명","4113",
"서초구","계","67세","주민등록연앙인구[명]","명","4107.5",
"서초구","계","68세","주민등록연앙인구[명]","명","3489",
"서초구","계","69세","주민등록연앙인구[명]","명","3067",
"서초구","계","70세","주민등록연앙인구[명]","명","3274.5",
"서초구","계","71세","주민등록연앙인구[명]","명","3336",
"서초구","계","72세","주민등록연앙인구[명]","명","3324.5",
"서초구","계","73세","주민등록연앙인구[명]","명","3058.5",
"서초구","계","74세","주민등록연앙인구[명]","명","2562",
"서초구","계","75세","주민등록연앙인구[명]","명","2298",
"서초구","계","76세","주민등록연앙인구[명]","명","2206",
"서초구","계","77세","주민등록연앙인구[명]","명","2199.5",
"서초구","계","78세","주민등록연앙인구[명]","명","2065",
"서초구","계","79세","주민등록연앙인구[명]","명","1713.5",
"서초구","계","80세 이상","주민등록연앙인구[명]","명","10760",
"서초구","계","80세","주민등록연앙인구[명]","명","1508.5",
"서초구","계","81세","주민등록연앙인구[명]","명","1338.5",
"서초구","계","82세","주민등록연앙인구[명]","명","1214",
"서초구","계","83세","주민등록연앙인구[명]","명","1076.5",
"서초구","계","84세","주민등록연앙인구[명]","명","966.5",
"서초구","계","85세 이상","주민등록연앙인구[명]","명","4656",
"서초구","계","85세","주민등록연앙인구[명]","명","866",
"서초구","계","86세","주민등록연앙인구[명]","명","679",
"서초구","계","87세","주민등록연앙인구[명]","명","585",
"서초구","계","88세","주민등록연앙인구[명]","명","494.5",
"서초구","계","89세","주민등록연앙인구[명]","명","390.5",
"서초구","계","90세","주민등록연앙인구[명]","명","367.5",
"서초구","계","91세","주민등록연앙인구[명]","명","325",
"서초구","계","92세","주민등록연앙인구[명]","명","268.5",
"서초구","계","93세","주민등록연앙인구[명]","명","187.5",
"서초구","계","94세","주민등록연앙인구[명]","명","143.5",
"서초구","계","95세","주민등록연앙인구[명]","명","99",
"서초구","계","96세","주민등록연앙인구[명]","명","84",
"서초구","계","97세","주민등록연앙인구[명]","명","70",
"서초구","계","98세","주민등록연앙인구[명]","명","34",
"서초구","계","99세","주민등록연앙인구[명]","명","23.5",
"서초구","계","100세 이상","주민등록연앙인구[명]","명","38.5",
"강남구","계","계","주민등록연앙인구[명]","명","530126",
"강남구","계","0세","주민등록연앙인구[명]","명","2340",
"강남구","계","1세","주민등록연앙인구[명]","명","2615.5",
"강남구","계","2세","주민등록연앙인구[명]","명","2797.5",
"강남구","계","3세","주민등록연앙인구[명]","명","3147.5",
"강남구","계","4세","주민등록연앙인구[명]","명","3573.5",
"강남구","계","5세","주민등록연앙인구[명]","명","3914",
"강남구","계","6세","주민등록연앙인구[명]","명","4327",
"강남구","계","7세","주민등록연앙인구[명]","명","4759",
"강남구","계","8세","주민등록연앙인구[명]","명","5025",
"강남구","계","9세","주민등록연앙인구[명]","명","5127",
"강남구","계","10세","주민등록연앙인구[명]","명","5131.5",
"강남구","계","11세","주민등록연앙인구[명]","명","5399",
"강남구","계","12세","주민등록연앙인구[명]","명","6239",
"강남구","계","13세","주민등록연앙인구[명]","명","6032.5",
"강남구","계","14세","주민등록연앙인구[명]","명","5653",
"강남구","계","15세","주민등록연앙인구[명]","명","5882",
"강남구","계","16세","주민등록연앙인구[명]","명","6055",
"강남구","계","17세","주민등록연앙인구[명]","명","5995.5",
"강남구","계","18세","주민등록연앙인구[명]","명","6136",
"강남구","계","19세","주민등록연앙인구[명]","명","6853",
"강남구","계","20세","주민등록연앙인구[명]","명","6746",
"강남구","계","21세","주민등록연앙인구[명]","명","6372.5",
"강남구","계","22세","주민등록연앙인구[명]","명","6514.5",
"강남구","계","23세","주민등록연앙인구[명]","명","6683.5",
"강남구","계","24세","주민등록연앙인구[명]","명","6982",
"강남구","계","25세","주민등록연앙인구[명]","명","7448.5",
"강남구","계","26세","주민등록연앙인구[명]","명","7912.5",
"강남구","계","27세","주민등록연앙인구[명]","명","8383",
"강남구","계","28세","주민등록연앙인구[명]","명","8521",
"강남구","계","29세","주민등록연앙인구[명]","명","8385.5",
"강남구","계","30세","주민등록연앙인구[명]","명","8113",
"강남구","계","31세","주민등록연앙인구[명]","명","7982.5",
"강남구","계","32세","주민등록연앙인구[명]","명","7790",
"강남구","계","33세","주민등록연앙인구[명]","명","7643",
"강남구","계","34세","주민등록연앙인구[명]","명","7609.5",
"강남구","계","35세","주민등록연앙인구[명]","명","7666.5",
"강남구","계","36세","주민등록연앙인구[명]","명","8075.5",
"강남구","계","37세","주민등록연앙인구[명]","명","8699",
"강남구","계","38세","주민등록연앙인구[명]","명","9201.5",
"강남구","계","39세","주민등록연앙인구[명]","명","9322.5",
"강남구","계","40세","주민등록연앙인구[명]","명","9417.5",
"강남구","계","41세","주민등록연앙인구[명]","명","8923.5",
"강남구","계","42세","주민등록연앙인구[명]","명","8757.5",
"강남구","계","43세","주민등록연앙인구[명]","명","9196.5",
"강남구","계","44세","주민등록연앙인구[명]","명","9302",
"강남구","계","45세","주민등록연앙인구[명]","명","9666.5",
"강남구","계","46세","주민등록연앙인구[명]","명","10059",
"강남구","계","47세","주민등록연앙인구[명]","명","10377.5",
"강남구","계","48세","주민등록연앙인구[명]","명","10773.5",
"강남구","계","49세","주민등록연앙인구[명]","명","10657",
"강남구","계","50세","주민등록연앙인구[명]","명","10151",
"강남구","계","51세","주민등록연앙인구[명]","명","9396",
"강남구","계","52세","주민등록연앙인구[명]","명","8603",
"강남구","계","53세","주민등록연앙인구[명]","명","7575.5",
"강남구","계","54세","주민등록연앙인구[명]","명","7265.5",
"강남구","계","55세","주민등록연앙인구[명]","명","7443",
"강남구","계","56세","주민등록연앙인구[명]","명","7089.5",
"강남구","계","57세","주민등록연앙인구[명]","명","6798",
"강남구","계","58세","주민등록연앙인구[명]","명","6788.5",
"강남구","계","59세","주민등록연앙인구[명]","명","6841",
"강남구","계","60세","주민등록연앙인구[명]","명","6684.5",
"강남구","계","61세","주민등록연앙인구[명]","명","6424.5",
"강남구","계","62세","주민등록연앙인구[명]","명","6422.5",
"강남구","계","63세","주민등록연앙인구[명]","명","6267.5",
"강남구","계","64세","주민등록연앙인구[명]","명","6183.5",
"강남구","계","65세","주민등록연앙인구[명]","명","5828.5",
"강남구","계","66세","주민등록연앙인구[명]","명","5202",
"강남구","계","67세","주민등록연앙인구[명]","명","5245.5",
"강남구","계","68세","주민등록연앙인구[명]","명","4479",
"강남구","계","69세","주민등록연앙인구[명]","명","3791.5",
"강남구","계","70세","주민등록연앙인구[명]","명","4151.5",
"강남구","계","71세","주민등록연앙인구[명]","명","4201",
"강남구","계","72세","주민등록연앙인구[명]","명","4153",
"강남구","계","73세","주민등록연앙인구[명]","명","3815",
"강남구","계","74세","주민등록연앙인구[명]","명","3216.5",
"강남구","계","75세","주민등록연앙인구[명]","명","2838.5",
"강남구","계","76세","주민등록연앙인구[명]","명","2674.5",
"강남구","계","77세","주민등록연앙인구[명]","명","2669",
"강남구","계","78세","주민등록연앙인구[명]","명","2554",
"강남구","계","79세","주민등록연앙인구[명]","명","2116",
"강남구","계","80세 이상","주민등록연앙인구[명]","명","13072",
"강남구","계","80세","주민등록연앙인구[명]","명","1834.5",
"강남구","계","81세","주민등록연앙인구[명]","명","1614.5",
"강남구","계","82세","주민등록연앙인구[명]","명","1471.5",
"강남구","계","83세","주민등록연앙인구[명]","명","1262",
"강남구","계","84세","주민등록연앙인구[명]","명","1134.5",
"강남구","계","85세 이상","주민등록연앙인구[명]","명","5755",
"강남구","계","85세","주민등록연앙인구[명]","명","1022",
"강남구","계","86세","주민등록연앙인구[명]","명","812",
"강남구","계","87세","주민등록연앙인구[명]","명","707",
"강남구","계","88세","주민등록연앙인구[명]","명","636",
"강남구","계","89세","주민등록연앙인구[명]","명","515.5",
"강남구","계","90세","주민등록연앙인구[명]","명","474",
"강남구","계","91세","주민등록연앙인구[명]","명","399.5",
"강남구","계","92세","주민등록연앙인구[명]","명","309.5",
"강남구","계","93세","주민등록연앙인구[명]","명","230",
"강남구","계","94세","주민등록연앙인구[명]","명","183.5",
"강남구","계","95세","주민등록연앙인구[명]","명","138",
"강남구","계","96세","주민등록연앙인구[명]","명","105.5",
"강남구","계","97세","주민등록연앙인구[명]","명","75.5",
"강남구","계","98세","주민등록연앙인구[명]","명","46.5",
"강남구","계","99세","주민등록연앙인구[명]","명","37",
"강남구","계","100세 이상","주민등록연앙인구[명]","명","63.5",
"송파구","계","계","주민등록연앙인구[명]","명","662838",
"송파구","계","0세","주민등록연앙인구[명]","명","3858",
"송파구","계","1세","주민등록연앙인구[명]","명","4223",
"송파구","계","2세","주민등록연앙인구[명]","명","4574.5",
"송파구","계","3세","주민등록연앙인구[명]","명","5076",
"송파구","계","4세","주민등록연앙인구[명]","명","5515",
"송파구","계","5세","주민등록연앙인구[명]","명","5583.5",
"송파구","계","6세","주민등록연앙인구[명]","명","5560",
"송파구","계","7세","주민등록연앙인구[명]","명","5845.5",
"송파구","계","8세","주민등록연앙인구[명]","명","6011.5",
"송파구","계","9세","주민등록연앙인구[명]","명","5880.5",
"송파구","계","10세","주민등록연앙인구[명]","명","5769.5",
"송파구","계","11세","주민등록연앙인구[명]","명","5644.5",
"송파구","계","12세","주민등록연앙인구[명]","명","5891",
"송파구","계","13세","주민등록연앙인구[명]","명","5932.5",
"송파구","계","14세","주민등록연앙인구[명]","명","5568",
"송파구","계","15세","주민등록연앙인구[명]","명","5655",
"송파구","계","16세","주민등록연앙인구[명]","명","5983",
"송파구","계","17세","주민등록연앙인구[명]","명","6021.5",
"송파구","계","18세","주민등록연앙인구[명]","명","6370.5",
"송파구","계","19세","주민등록연앙인구[명]","명","7329.5",
"송파구","계","20세","주민등록연앙인구[명]","명","7710.5",
"송파구","계","21세","주민등록연앙인구[명]","명","7505.5",
"송파구","계","22세","주민등록연앙인구[명]","명","7872",
"송파구","계","23세","주민등록연앙인구[명]","명","8504.5",
"송파구","계","24세","주민등록연앙인구[명]","명","9133",
"송파구","계","25세","주민등록연앙인구[명]","명","9866.5",
"송파구","계","26세","주민등록연앙인구[명]","명","10467",
"송파구","계","27세","주민등록연앙인구[명]","명","10990",
"송파구","계","28세","주민등록연앙인구[명]","명","11245.5",
"송파구","계","29세","주민등록연앙인구[명]","명","11128.5",
"송파구","계","30세","주민등록연앙인구[명]","명","10837",
"송파구","계","31세","주민등록연앙인구[명]","명","10794.5",
"송파구","계","32세","주민등록연앙인구[명]","명","10682.5",
"송파구","계","33세","주민등록연앙인구[명]","명","10670",
"송파구","계","34세","주민등록연앙인구[명]","명","10733.5",
"송파구","계","35세","주민등록연앙인구[명]","명","10611.5",
"송파구","계","36세","주민등록연앙인구[명]","명","11085.5",
"송파구","계","37세","주민등록연앙인구[명]","명","11923",
"송파구","계","38세","주민등록연앙인구[명]","명","12196.5",
"송파구","계","39세","주민등록연앙인구[명]","명","11958.5",
"송파구","계","40세","주민등록연앙인구[명]","명","11840.5",
"송파구","계","41세","주민등록연앙인구[명]","명","10680",
"송파구","계","42세","주민등록연앙인구[명]","명","10028",
"송파구","계","43세","주민등록연앙인구[명]","명","10248",
"송파구","계","44세","주민등록연앙인구[명]","명","10148.5",
"송파구","계","45세","주민등록연앙인구[명]","명","10414.5",
"송파구","계","46세","주민등록연앙인구[명]","명","10831",
"송파구","계","47세","주민등록연앙인구[명]","명","11077.5",
"송파구","계","48세","주민등록연앙인구[명]","명","11517",
"송파구","계","49세","주민등록연앙인구[명]","명","11449.5",
"송파구","계","50세","주민등록연앙인구[명]","명","11156.5",
"송파구","계","51세","주민등록연앙인구[명]","명","10984.5",
"송파구","계","52세","주민등록연앙인구[명]","명","10425",
"송파구","계","53세","주민등록연앙인구[명]","명","9689.5",
"송파구","계","54세","주민등록연앙인구[명]","명","9599",
"송파구","계","55세","주민등록연앙인구[명]","명","9836.5",
"송파구","계","56세","주민등록연앙인구[명]","명","9632",
"송파구","계","57세","주민등록연앙인구[명]","명","9684",
"송파구","계","58세","주민등록연앙인구[명]","명","10073.5",
"송파구","계","59세","주민등록연앙인구[명]","명","10442.5",
"송파구","계","60세","주민등록연앙인구[명]","명","10325.5",
"송파구","계","61세","주민등록연앙인구[명]","명","9639.5",
"송파구","계","62세","주민등록연앙인구[명]","명","9373.5",
"송파구","계","63세","주민등록연앙인구[명]","명","8935",
"송파구","계","64세","주민등록연앙인구[명]","명","8738",
"송파구","계","65세","주민등록연앙인구[명]","명","8341",
"송파구","계","66세","주민등록연앙인구[명]","명","7191.5",
"송파구","계","67세","주민등록연앙인구[명]","명","7038",
"송파구","계","68세","주민등록연앙인구[명]","명","6009.5",
"송파구","계","69세","주민등록연앙인구[명]","명","5039.5",
"송파구","계","70세","주민등록연앙인구[명]","명","5227.5",
"송파구","계","71세","주민등록연앙인구[명]","명","5080",
"송파구","계","72세","주민등록연앙인구[명]","명","4980",
"송파구","계","73세","주민등록연앙인구[명]","명","4513.5",
"송파구","계","74세","주민등록연앙인구[명]","명","3685",
"송파구","계","75세","주민등록연앙인구[명]","명","3294",
"송파구","계","76세","주민등록연앙인구[명]","명","3147",
"송파구","계","77세","주민등록연앙인구[명]","명","3188.5",
"송파구","계","78세","주민등록연앙인구[명]","명","3021.5",
"송파구","계","79세","주민등록연앙인구[명]","명","2420.5",
"송파구","계","80세 이상","주민등록연앙인구[명]","명","15684",
"송파구","계","80세","주민등록연앙인구[명]","명","2142",
"송파구","계","81세","주민등록연앙인구[명]","명","1953.5",
"송파구","계","82세","주민등록연앙인구[명]","명","1733",
"송파구","계","83세","주민등록연앙인구[명]","명","1558",
"송파구","계","84세","주민등록연앙인구[명]","명","1408.5",
"송파구","계","85세 이상","주민등록연앙인구[명]","명","6889",
"송파구","계","85세","주민등록연앙인구[명]","명","1225.5",
"송파구","계","86세","주민등록연앙인구[명]","명","1067.5",
"송파구","계","87세","주민등록연앙인구[명]","명","927",
"송파구","계","88세","주민등록연앙인구[명]","명","759.5",
"송파구","계","89세","주민등록연앙인구[명]","명","611.5",
"송파구","계","90세","주민등록연앙인구[명]","명","521",
"송파구","계","91세","주민등록연앙인구[명]","명","463",
"송파구","계","92세","주민등록연앙인구[명]","명","373.5",
"송파구","계","93세","주민등록연앙인구[명]","명","272",
"송파구","계","94세","주민등록연앙인구[명]","명","190",
"송파구","계","95세","주민등록연앙인구[명]","명","128.5",
"송파구","계","96세","주민등록연앙인구[명]","명","109.5",
"송파구","계","97세","주민등록연앙인구[명]","명","84",
"송파구","계","98세","주민등록연앙인구[명]","명","54.5",
"송파구","계","99세","주민등록연앙인구[명]","명","39",
"송파구","계","100세 이상","주민등록연앙인구[명]","명","63",
"강동구","계","계","주민등록연앙인구[명]","명","441732.5",
"강동구","계","0세","주민등록연앙인구[명]","명","2531",
"강동구","계","1세","주민등록연앙인구[명]","명","2797.5",
"강동구","계","2세","주민등록연앙인구[명]","명","2903",
"강동구","계","3세","주민등록연앙인구[명]","명","3184.5",
"강동구","계","4세","주민등록연앙인구[명]","명","3522",
"강동구","계","5세","주민등록연앙인구[명]","명","3645.5",
"강동구","계","6세","주민등록연앙인구[명]","명","3593",
"강동구","계","7세","주민등록연앙인구[명]","명","3709.5",
"강동구","계","8세","주민등록연앙인구[명]","명","3784",
"강동구","계","9세","주민등록연앙인구[명]","명","3746.5",
"강동구","계","10세","주민등록연앙인구[명]","명","3652",
"강동구","계","11세","주민등록연앙인구[명]","명","3674.5",
"강동구","계","12세","주민등록연앙인구[명]","명","3902",
"강동구","계","13세","주민등록연앙인구[명]","명","3785.5",
"강동구","계","14세","주민등록연앙인구[명]","명","3437.5",
"강동구","계","15세","주민등록연앙인구[명]","명","3586.5",
"강동구","계","16세","주민등록연앙인구[명]","명","3853",
"강동구","계","17세","주민등록연앙인구[명]","명","3925.5",
"강동구","계","18세","주민등록연앙인구[명]","명","4080.5",
"강동구","계","19세","주민등록연앙인구[명]","명","4691",
"강동구","계","20세","주민등록연앙인구[명]","명","4913.5",
"강동구","계","21세","주민등록연앙인구[명]","명","4872",
"강동구","계","22세","주민등록연앙인구[명]","명","5162",
"강동구","계","23세","주민등록연앙인구[명]","명","5482",
"강동구","계","24세","주민등록연앙인구[명]","명","5910",
"강동구","계","25세","주민등록연앙인구[명]","명","6301",
"강동구","계","26세","주민등록연앙인구[명]","명","6559",
"강동구","계","27세","주민등록연앙인구[명]","명","6885.5",
"강동구","계","28세","주민등록연앙인구[명]","명","7058",
"강동구","계","29세","주민등록연앙인구[명]","명","6733",
"강동구","계","30세","주민등록연앙인구[명]","명","6496.5",
"강동구","계","31세","주민등록연앙인구[명]","명","6492",
"강동구","계","32세","주민등록연앙인구[명]","명","6420",
"강동구","계","33세","주민등록연앙인구[명]","명","6351",
"강동구","계","34세","주민등록연앙인구[명]","명","6544.5",
"강동구","계","35세","주민등록연앙인구[명]","명","6692",
"강동구","계","36세","주민등록연앙인구[명]","명","6901",
"강동구","계","37세","주민등록연앙인구[명]","명","7521.5",
"강동구","계","38세","주민등록연앙인구[명]","명","7863.5",
"강동구","계","39세","주민등록연앙인구[명]","명","7902",
"강동구","계","40세","주민등록연앙인구[명]","명","7691.5",
"강동구","계","41세","주민등록연앙인구[명]","명","7082",
"강동구","계","42세","주민등록연앙인구[명]","명","6667.5",
"강동구","계","43세","주민등록연앙인구[명]","명","6662",
"강동구","계","44세","주민등록연앙인구[명]","명","6508.5",
"강동구","계","45세","주민등록연앙인구[명]","명","6783",
"강동구","계","46세","주민등록연앙인구[명]","명","7132.5",
"강동구","계","47세","주민등록연앙인구[명]","명","7329",
"강동구","계","48세","주민등록연앙인구[명]","명","7477",
"강동구","계","49세","주민등록연앙인구[명]","명","7444",
"강동구","계","50세","주민등록연앙인구[명]","명","7319",
"강동구","계","51세","주민등록연앙인구[명]","명","7307.5",
"강동구","계","52세","주민등록연앙인구[명]","명","7080",
"강동구","계","53세","주민등록연앙인구[명]","명","6551.5",
"강동구","계","54세","주민등록연앙인구[명]","명","6505",
"강동구","계","55세","주민등록연앙인구[명]","명","6760",
"강동구","계","56세","주민등록연앙인구[명]","명","6702",
"강동구","계","57세","주민등록연앙인구[명]","명","6929.5",
"강동구","계","58세","주민등록연앙인구[명]","명","7375",
"강동구","계","59세","주민등록연앙인구[명]","명","7652.5",
"강동구","계","60세","주민등록연앙인구[명]","명","7687",
"강동구","계","61세","주민등록연앙인구[명]","명","7190",
"강동구","계","62세","주민등록연앙인구[명]","명","6863",
"강동구","계","63세","주민등록연앙인구[명]","명","6541",
"강동구","계","64세","주민등록연앙인구[명]","명","6404",
"강동구","계","65세","주민등록연앙인구[명]","명","6131.5",
"강동구","계","66세","주민등록연앙인구[명]","명","5230.5",
"강동구","계","67세","주민등록연앙인구[명]","명","5056.5",
"강동구","계","68세","주민등록연앙인구[명]","명","4475.5",
"강동구","계","69세","주민등록연앙인구[명]","명","3663",
"강동구","계","70세","주민등록연앙인구[명]","명","3867.5",
"강동구","계","71세","주민등록연앙인구[명]","명","3899.5",
"강동구","계","72세","주민등록연앙인구[명]","명","3750",
"강동구","계","73세","주민등록연앙인구[명]","명","3315.5",
"강동구","계","74세","주민등록연앙인구[명]","명","2710",
"강동구","계","75세","주민등록연앙인구[명]","명","2445.5",
"강동구","계","76세","주민등록연앙인구[명]","명","2341",
"강동구","계","77세","주민등록연앙인구[명]","명","2462",
"강동구","계","78세","주민등록연앙인구[명]","명","2320.5",
"강동구","계","79세","주민등록연앙인구[명]","명","1848",
"강동구","계","80세 이상","주민등록연앙인구[명]","명","11507.5",
"강동구","계","80세","주민등록연앙인구[명]","명","1620",
"강동구","계","81세","주민등록연앙인구[명]","명","1490",
"강동구","계","82세","주민등록연앙인구[명]","명","1314",
"강동구","계","83세","주민등록연앙인구[명]","명","1124.5",
"강동구","계","84세","주민등록연앙인구[명]","명","1016",
"강동구","계","85세 이상","주민등록연앙인구[명]","명","4943",
"강동구","계","85세","주민등록연앙인구[명]","명","907.5",
"강동구","계","86세","주민등록연앙인구[명]","명","736",
"강동구","계","87세","주민등록연앙인구[명]","명","631.5",
"강동구","계","88세","주민등록연앙인구[명]","명","535",
"강동구","계","89세","주민등록연앙인구[명]","명","436",
"강동구","계","90세","주민등록연앙인구[명]","명","392",
"강동구","계","91세","주민등록연앙인구[명]","명","339.5",
"강동구","계","92세","주민등록연앙인구[명]","명","274",
"강동구","계","93세","주민등록연앙인구[명]","명","201.5",
"강동구","계","94세","주민등록연앙인구[명]","명","136",
"강동구","계","95세","주민등록연앙인구[명]","명","93",
"강동구","계","96세","주민등록연앙인구[명]","명","83.5",
"강동구","계","97세","주민등록연앙인구[명]","명","57.5",
"강동구","계","98세","주민등록연앙인구[명]","명","38.5",
"강동구","계","99세","주민등록연앙인구[명]","명","30",
"강동구","계","100세 이상","주민등록연앙인구[명]","명","51.5",
"부산광역시","계","계","주민등록연앙인구[명]","명","3366576.5",
"부산광역시","계","0세","주민등록연앙인구[명]","명","15630.5",
"부산광역시","계","1세","주민등록연앙인구[명]","명","18160",
"부산광역시","계","2세","주민등록연앙인구[명]","명","20353.5",
"부산광역시","계","3세","주민등록연앙인구[명]","명","22981.5",
"부산광역시","계","4세","주민등록연앙인구[명]","명","25521",
"부산광역시","계","5세","주민등록연앙인구[명]","명","26346",
"부산광역시","계","6세","주민등록연앙인구[명]","명","26030.5",
"부산광역시","계","7세","주민등록연앙인구[명]","명","27212.5",
"부산광역시","계","8세","주민등록연앙인구[명]","명","28129",
