"행정구역(시군구)별","성별","연령별","항목","단위","2017 년",
"성남시","계","80세 이상","주민등록연앙인구[명]","명","22722",
"성남시","계","80세","주민등록연앙인구[명]","명","3243",
"성남시","계","81세","주민등록연앙인구[명]","명","3017.5",
"성남시","계","82세","주민등록연앙인구[명]","명","2724",
"성남시","계","83세","주민등록연앙인구[명]","명","2276",
"성남시","계","84세","주민등록연앙인구[명]","명","1942.5",
"성남시","계","85세 이상","주민등록연앙인구[명]","명","9519",
"성남시","계","85세","주민등록연앙인구[명]","명","1672.5",
"성남시","계","86세","주민등록연앙인구[명]","명","1452",
"성남시","계","87세","주민등록연앙인구[명]","명","1351.5",
"성남시","계","88세","주민등록연앙인구[명]","명","1160.5",
"성남시","계","89세","주민등록연앙인구[명]","명","924.5",
"성남시","계","90세","주민등록연앙인구[명]","명","704.5",
"성남시","계","91세","주민등록연앙인구[명]","명","526.5",
"성남시","계","92세","주민등록연앙인구[명]","명","427.5",
"성남시","계","93세","주민등록연앙인구[명]","명","367.5",
"성남시","계","94세","주민등록연앙인구[명]","명","312",
"성남시","계","95세","주민등록연앙인구[명]","명","220",
"성남시","계","96세","주민등록연앙인구[명]","명","130.5",
"성남시","계","97세","주민등록연앙인구[명]","명","96.5",
"성남시","계","98세","주민등록연앙인구[명]","명","57",
"성남시","계","99세","주민등록연앙인구[명]","명","31.5",
"성남시","계","100세 이상","주민등록연앙인구[명]","명","84.5",
"수정구","계","계","주민등록연앙인구[명]","명","231118",
"수정구","계","0세","주민등록연앙인구[명]","명","1684",
"수정구","계","1세","주민등록연앙인구[명]","명","1783.5",
"수정구","계","2세","주민등록연앙인구[명]","명","1815",
"수정구","계","3세","주민등록연앙인구[명]","명","1777",
"수정구","계","4세","주민등록연앙인구[명]","명","1745",
"수정구","계","5세","주민등록연앙인구[명]","명","1761",
"수정구","계","6세","주민등록연앙인구[명]","명","1746",
"수정구","계","7세","주민등록연앙인구[명]","명","1671.5",
"수정구","계","8세","주민등록연앙인구[명]","명","1596.5",
"수정구","계","9세","주민등록연앙인구[명]","명","1709",
"수정구","계","10세","주민등록연앙인구[명]","명","1680.5",
"수정구","계","11세","주민등록연앙인구[명]","명","1539",
"수정구","계","12세","주민등록연앙인구[명]","명","1621",
"수정구","계","13세","주민등록연앙인구[명]","명","1747",
"수정구","계","14세","주민등록연앙인구[명]","명","1748",
"수정구","계","15세","주민등록연앙인구[명]","명","1847.5",
"수정구","계","16세","주민등록연앙인구[명]","명","2123",
"수정구","계","17세","주민등록연앙인구[명]","명","2317.5",
"수정구","계","18세","주민등록연앙인구[명]","명","2399",
"수정구","계","19세","주민등록연앙인구[명]","명","2810.5",
"수정구","계","20세","주민등록연앙인구[명]","명","2988",
"수정구","계","21세","주민등록연앙인구[명]","명","3061",
"수정구","계","22세","주민등록연앙인구[명]","명","3249.5",
"수정구","계","23세","주민등록연앙인구[명]","명","3409.5",
"수정구","계","24세","주민등록연앙인구[명]","명","3543.5",
"수정구","계","25세","주민등록연앙인구[명]","명","3670.5",
"수정구","계","26세","주민등록연앙인구[명]","명","3510.5",
"수정구","계","27세","주민등록연앙인구[명]","명","3347",
"수정구","계","28세","주민등록연앙인구[명]","명","3338",
"수정구","계","29세","주민등록연앙인구[명]","명","3301",
"수정구","계","30세","주민등록연앙인구[명]","명","3271.5",
"수정구","계","31세","주민등록연앙인구[명]","명","3389.5",
"수정구","계","32세","주민등록연앙인구[명]","명","3454.5",
"수정구","계","33세","주민등록연앙인구[명]","명","3593",
"수정구","계","34세","주민등록연앙인구[명]","명","4004",
"수정구","계","35세","주민등록연앙인구[명]","명","4181.5",
"수정구","계","36세","주민등록연앙인구[명]","명","4113",
"수정구","계","37세","주민등록연앙인구[명]","명","4066",
"수정구","계","38세","주민등록연앙인구[명]","명","3683.5",
"수정구","계","39세","주민등록연앙인구[명]","명","3475",
"수정구","계","40세","주민등록연앙인구[명]","명","3509",
"수정구","계","41세","주민등록연앙인구[명]","명","3508.5",
"수정구","계","42세","주민등록연앙인구[명]","명","3624.5",
"수정구","계","43세","주민등록연앙인구[명]","명","3781",
"수정구","계","44세","주민등록연앙인구[명]","명","3929.5",
"수정구","계","45세","주민등록연앙인구[명]","명","4053.5",
"수정구","계","46세","주민등록연앙인구[명]","명","4051",
"수정구","계","47세","주민등록연앙인구[명]","명","3978",
"수정구","계","48세","주민등록연앙인구[명]","명","3967",
"수정구","계","49세","주민등록연앙인구[명]","명","3904.5",
"수정구","계","50세","주민등록연앙인구[명]","명","3742.5",
"수정구","계","51세","주민등록연앙인구[명]","명","3730",
"수정구","계","52세","주민등록연앙인구[명]","명","3828",
"수정구","계","53세","주민등록연앙인구[명]","명","3810",
"수정구","계","54세","주민등록연앙인구[명]","명","3894.5",
"수정구","계","55세","주민등록연앙인구[명]","명","4196",
"수정구","계","56세","주민등록연앙인구[명]","명","4372",
"수정구","계","57세","주민등록연앙인구[명]","명","4215",
"수정구","계","58세","주민등록연앙인구[명]","명","3888.5",
"수정구","계","59세","주민등록연앙인구[명]","명","3703.5",
"수정구","계","60세","주민등록연앙인구[명]","명","3468",
"수정구","계","61세","주민등록연앙인구[명]","명","3368",
"수정구","계","62세","주민등록연앙인구[명]","명","3174",
"수정구","계","63세","주민등록연앙인구[명]","명","2755",
"수정구","계","64세","주민등록연앙인구[명]","명","2691.5",
"수정구","계","65세","주민등록연앙인구[명]","명","2357",
"수정구","계","66세","주민등록연앙인구[명]","명","2044",
"수정구","계","67세","주민등록연앙인구[명]","명","2154.5",
"수정구","계","68세","주민등록연앙인구[명]","명","2165",
"수정구","계","69세","주민등록연앙인구[명]","명","2160.5",
"수정구","계","70세","주민등록연앙인구[명]","명","1907.5",
"수정구","계","71세","주민등록연앙인구[명]","명","1564.5",
"수정구","계","72세","주민등록연앙인구[명]","명","1510",
"수정구","계","73세","주민등록연앙인구[명]","명","1510",
"수정구","계","74세","주민등록연앙인구[명]","명","1644",
"수정구","계","75세","주민등록연앙인구[명]","명","1587",
"수정구","계","76세","주민등록연앙인구[명]","명","1273",
"수정구","계","77세","주민등록연앙인구[명]","명","1170",
"수정구","계","78세","주민등록연앙인구[명]","명","1101",
"수정구","계","79세","주민등록연앙인구[명]","명","928",
"수정구","계","80세 이상","주민등록연앙인구[명]","명","5127.5",
"수정구","계","80세","주민등록연앙인구[명]","명","787",
"수정구","계","81세","주민등록연앙인구[명]","명","748.5",
"수정구","계","82세","주민등록연앙인구[명]","명","672.5",
"수정구","계","83세","주민등록연앙인구[명]","명","528.5",
"수정구","계","84세","주민등록연앙인구[명]","명","441",
"수정구","계","85세 이상","주민등록연앙인구[명]","명","1950",
"수정구","계","85세","주민등록연앙인구[명]","명","347",
"수정구","계","86세","주민등록연앙인구[명]","명","298",
"수정구","계","87세","주민등록연앙인구[명]","명","285",
"수정구","계","88세","주민등록연앙인구[명]","명","237.5",
"수정구","계","89세","주민등록연앙인구[명]","명","192.5",
"수정구","계","90세","주민등록연앙인구[명]","명","144",
"수정구","계","91세","주민등록연앙인구[명]","명","107",
"수정구","계","92세","주민등록연앙인구[명]","명","83.5",
"수정구","계","93세","주민등록연앙인구[명]","명","70.5",
"수정구","계","94세","주민등록연앙인구[명]","명","59.5",
"수정구","계","95세","주민등록연앙인구[명]","명","41",
"수정구","계","96세","주민등록연앙인구[명]","명","27",
"수정구","계","97세","주민등록연앙인구[명]","명","20",
"수정구","계","98세","주민등록연앙인구[명]","명","10",
"수정구","계","99세","주민등록연앙인구[명]","명","8",
"수정구","계","100세 이상","주민등록연앙인구[명]","명","19.5",
"중원구","계","계","주민등록연앙인구[명]","명","230687",
"중원구","계","0세","주민등록연앙인구[명]","명","1630.5",
"중원구","계","1세","주민등록연앙인구[명]","명","1783",
"중원구","계","2세","주민등록연앙인구[명]","명","1796.5",
"중원구","계","3세","주민등록연앙인구[명]","명","1719.5",
"중원구","계","4세","주민등록연앙인구[명]","명","1800",
"중원구","계","5세","주민등록연앙인구[명]","명","1849.5",
"중원구","계","6세","주민등록연앙인구[명]","명","1816",
"중원구","계","7세","주민등록연앙인구[명]","명","1709",
"중원구","계","8세","주민등록연앙인구[명]","명","1704",
"중원구","계","9세","주민등록연앙인구[명]","명","1834",
"중원구","계","10세","주민등록연앙인구[명]","명","1784.5",
"중원구","계","11세","주민등록연앙인구[명]","명","1629.5",
"중원구","계","12세","주민등록연앙인구[명]","명","1699.5",
"중원구","계","13세","주민등록연앙인구[명]","명","1853.5",
"중원구","계","14세","주민등록연앙인구[명]","명","1907.5",
"중원구","계","15세","주민등록연앙인구[명]","명","2044.5",
"중원구","계","16세","주민등록연앙인구[명]","명","2415",
"중원구","계","17세","주민등록연앙인구[명]","명","2584",
"중원구","계","18세","주민등록연앙인구[명]","명","2564",
"중원구","계","19세","주민등록연앙인구[명]","명","2667.5",
"중원구","계","20세","주민등록연앙인구[명]","명","2871",
"중원구","계","21세","주민등록연앙인구[명]","명","3090",
"중원구","계","22세","주민등록연앙인구[명]","명","3253",
"중원구","계","23세","주민등록연앙인구[명]","명","3376",
"중원구","계","24세","주민등록연앙인구[명]","명","3577",
"중원구","계","25세","주민등록연앙인구[명]","명","3668",
"중원구","계","26세","주민등록연앙인구[명]","명","3457.5",
"중원구","계","27세","주민등록연앙인구[명]","명","3268.5",
"중원구","계","28세","주민등록연앙인구[명]","명","3285.5",
"중원구","계","29세","주민등록연앙인구[명]","명","3232.5",
"중원구","계","30세","주민등록연앙인구[명]","명","3200",
"중원구","계","31세","주민등록연앙인구[명]","명","3239",
"중원구","계","32세","주민등록연앙인구[명]","명","3375",
"중원구","계","33세","주민등록연앙인구[명]","명","3674",
"중원구","계","34세","주민등록연앙인구[명]","명","3964.5",
"중원구","계","35세","주민등록연앙인구[명]","명","4026.5",
"중원구","계","36세","주민등록연앙인구[명]","명","3950.5",
"중원구","계","37세","주민등록연앙인구[명]","명","3831",
"중원구","계","38세","주민등록연앙인구[명]","명","3522.5",
"중원구","계","39세","주민등록연앙인구[명]","명","3337",
"중원구","계","40세","주민등록연앙인구[명]","명","3345.5",
"중원구","계","41세","주민등록연앙인구[명]","명","3370.5",
"중원구","계","42세","주민등록연앙인구[명]","명","3551.5",
"중원구","계","43세","주민등록연앙인구[명]","명","3819.5",
"중원구","계","44세","주민등록연앙인구[명]","명","3926",
"중원구","계","45세","주민등록연앙인구[명]","명","4024",
"중원구","계","46세","주민등록연앙인구[명]","명","4104",
"중원구","계","47세","주민등록연앙인구[명]","명","4095.5",
"중원구","계","48세","주민등록연앙인구[명]","명","4112.5",
"중원구","계","49세","주민등록연앙인구[명]","명","4055.5",
"중원구","계","50세","주민등록연앙인구[명]","명","3907.5",
"중원구","계","51세","주민등록연앙인구[명]","명","3942.5",
"중원구","계","52세","주민등록연앙인구[명]","명","3978.5",
"중원구","계","53세","주민등록연앙인구[명]","명","3782.5",
"중원구","계","54세","주민등록연앙인구[명]","명","4001.5",
"중원구","계","55세","주민등록연앙인구[명]","명","4390",
"중원구","계","56세","주민등록연앙인구[명]","명","4567",
"중원구","계","57세","주민등록연앙인구[명]","명","4343",
"중원구","계","58세","주민등록연앙인구[명]","명","3934",
"중원구","계","59세","주민등록연앙인구[명]","명","3780.5",
"중원구","계","60세","주민등록연앙인구[명]","명","3480",
"중원구","계","61세","주민등록연앙인구[명]","명","3311.5",
"중원구","계","62세","주민등록연앙인구[명]","명","3166",
"중원구","계","63세","주민등록연앙인구[명]","명","2623",
"중원구","계","64세","주민등록연앙인구[명]","명","2526",
"중원구","계","65세","주민등록연앙인구[명]","명","2265",
"중원구","계","66세","주민등록연앙인구[명]","명","1933",
"중원구","계","67세","주민등록연앙인구[명]","명","2051.5",
"중원구","계","68세","주민등록연앙인구[명]","명","2047",
"중원구","계","69세","주민등록연앙인구[명]","명","1991",
"중원구","계","70세","주민등록연앙인구[명]","명","1782.5",
"중원구","계","71세","주민등록연앙인구[명]","명","1515",
"중원구","계","72세","주민등록연앙인구[명]","명","1432",
"중원구","계","73세","주민등록연앙인구[명]","명","1377.5",
"중원구","계","74세","주민등록연앙인구[명]","명","1523",
"중원구","계","75세","주민등록연앙인구[명]","명","1492.5",
"중원구","계","76세","주민등록연앙인구[명]","명","1175",
"중원구","계","77세","주민등록연앙인구[명]","명","1046.5",
"중원구","계","78세","주민등록연앙인구[명]","명","992",
"중원구","계","79세","주민등록연앙인구[명]","명","882",
"중원구","계","80세 이상","주민등록연앙인구[명]","명","5053",
"중원구","계","80세","주민등록연앙인구[명]","명","780.5",
"중원구","계","81세","주민등록연앙인구[명]","명","691",
"중원구","계","82세","주민등록연앙인구[명]","명","618.5",
"중원구","계","83세","주민등록연앙인구[명]","명","522",
"중원구","계","84세","주민등록연앙인구[명]","명","412.5",
"중원구","계","85세 이상","주민등록연앙인구[명]","명","2028.5",
"중원구","계","85세","주민등록연앙인구[명]","명","361.5",
"중원구","계","86세","주민등록연앙인구[명]","명","310",
"중원구","계","87세","주민등록연앙인구[명]","명","289.5",
"중원구","계","88세","주민등록연앙인구[명]","명","240.5",
"중원구","계","89세","주민등록연앙인구[명]","명","194",
"중원구","계","90세","주민등록연앙인구[명]","명","151",
"중원구","계","91세","주민등록연앙인구[명]","명","117",
"중원구","계","92세","주민등록연앙인구[명]","명","91",
"중원구","계","93세","주민등록연앙인구[명]","명","76",
"중원구","계","94세","주민등록연앙인구[명]","명","61",
"중원구","계","95세","주민등록연앙인구[명]","명","44.5",
"중원구","계","96세","주민등록연앙인구[명]","명","29.5",
"중원구","계","97세","주민등록연앙인구[명]","명","22",
"중원구","계","98세","주민등록연앙인구[명]","명","13",
"중원구","계","99세","주민등록연앙인구[명]","명","8.5",
"중원구","계","100세 이상","주민등록연앙인구[명]","명","19.5",
"분당구","계","계","주민등록연앙인구[명]","명","497710",
"분당구","계","0세","주민등록연앙인구[명]","명","3852",
"분당구","계","1세","주민등록연앙인구[명]","명","4270.5",
"분당구","계","2세","주민등록연앙인구[명]","명","4418",
"분당구","계","3세","주민등록연앙인구[명]","명","4477",
"분당구","계","4세","주민등록연앙인구[명]","명","4709",
"분당구","계","5세","주민등록연앙인구[명]","명","4874",
"분당구","계","6세","주민등록연앙인구[명]","명","4988",
"분당구","계","7세","주민등록연앙인구[명]","명","4940.5",
"분당구","계","8세","주민등록연앙인구[명]","명","4934.5",
"분당구","계","9세","주민등록연앙인구[명]","명","5189.5",
"분당구","계","10세","주민등록연앙인구[명]","명","5211",
"분당구","계","11세","주민등록연앙인구[명]","명","5007.5",
"분당구","계","12세","주민등록연앙인구[명]","명","5279",
"분당구","계","13세","주민등록연앙인구[명]","명","5705.5",
"분당구","계","14세","주민등록연앙인구[명]","명","5675",
"분당구","계","15세","주민등록연앙인구[명]","명","5969.5",
"분당구","계","16세","주민등록연앙인구[명]","명","6862",
"분당구","계","17세","주민등록연앙인구[명]","명","7068.5",
"분당구","계","18세","주민등록연앙인구[명]","명","6781",
"분당구","계","19세","주민등록연앙인구[명]","명","6761",
"분당구","계","20세","주민등록연앙인구[명]","명","6666",
"분당구","계","21세","주민등록연앙인구[명]","명","6638.5",
"분당구","계","22세","주민등록연앙인구[명]","명","6742",
"분당구","계","23세","주민등록연앙인구[명]","명","6775.5",
"분당구","계","24세","주민등록연앙인구[명]","명","6992.5",
"분당구","계","25세","주민등록연앙인구[명]","명","7309.5",
"분당구","계","26세","주민등록연앙인구[명]","명","7104",
"분당구","계","27세","주민등록연앙인구[명]","명","6879",
"분당구","계","28세","주민등록연앙인구[명]","명","7060",
"분당구","계","29세","주민등록연앙인구[명]","명","6995",
"분당구","계","30세","주민등록연앙인구[명]","명","6996.5",
"분당구","계","31세","주민등록연앙인구[명]","명","7096",
"분당구","계","32세","주민등록연앙인구[명]","명","7279.5",
"분당구","계","33세","주민등록연앙인구[명]","명","7545",
"분당구","계","34세","주민등록연앙인구[명]","명","8109",
"분당구","계","35세","주민등록연앙인구[명]","명","8473.5",
"분당구","계","36세","주민등록연앙인구[명]","명","8545",
"분당구","계","37세","주민등록연앙인구[명]","명","8518",
"분당구","계","38세","주민등록연앙인구[명]","명","7880",
"분당구","계","39세","주민등록연앙인구[명]","명","7653.5",
"분당구","계","40세","주민등록연앙인구[명]","명","8155",
"분당구","계","41세","주민등록연앙인구[명]","명","8142.5",
"분당구","계","42세","주민등록연앙인구[명]","명","8630",
"분당구","계","43세","주민등록연앙인구[명]","명","9265",
"분당구","계","44세","주민등록연앙인구[명]","명","9683",
"분당구","계","45세","주민등록연앙인구[명]","명","10244",
"분당구","계","46세","주민등록연앙인구[명]","명","10580.5",
"분당구","계","47세","주민등록연앙인구[명]","명","10222",
"분당구","계","48세","주민등록연앙인구[명]","명","9733",
"분당구","계","49세","주민등록연앙인구[명]","명","8941",
"분당구","계","50세","주민등록연앙인구[명]","명","7975",
"분당구","계","51세","주민등록연앙인구[명]","명","7724.5",
"분당구","계","52세","주민등록연앙인구[명]","명","7918.5",
"분당구","계","53세","주민등록연앙인구[명]","명","7658.5",
"분당구","계","54세","주민등록연앙인구[명]","명","7406.5",
"분당구","계","55세","주민등록연앙인구[명]","명","7476.5",
"분당구","계","56세","주민등록연앙인구[명]","명","7505.5",
"분당구","계","57세","주민등록연앙인구[명]","명","7172",
"분당구","계","58세","주민등록연앙인구[명]","명","6621",
"분당구","계","59세","주민등록연앙인구[명]","명","6247.5",
"분당구","계","60세","주민등록연앙인구[명]","명","5848",
"분당구","계","61세","주민등록연앙인구[명]","명","5507.5",
"분당구","계","62세","주민등록연앙인구[명]","명","5024.5",
"분당구","계","63세","주민등록연앙인구[명]","명","4231.5",
"분당구","계","64세","주민등록연앙인구[명]","명","4045",
"분당구","계","65세","주민등록연앙인구[명]","명","3406",
"분당구","계","66세","주민등록연앙인구[명]","명","2897.5",
"분당구","계","67세","주민등록연앙인구[명]","명","3118.5",
"분당구","계","68세","주민등록연앙인구[명]","명","3165.5",
"분당구","계","69세","주민등록연앙인구[명]","명","3258",
"분당구","계","70세","주민등록연앙인구[명]","명","3007",
"분당구","계","71세","주민등록연앙인구[명]","명","2539.5",
"분당구","계","72세","주민등록연앙인구[명]","명","2365.5",
"분당구","계","73세","주민등록연앙인구[명]","명","2345.5",
"분당구","계","74세","주민등록연앙인구[명]","명","2482.5",
"분당구","계","75세","주민등록연앙인구[명]","명","2473",
"분당구","계","76세","주민등록연앙인구[명]","명","2170",
"분당구","계","77세","주민등록연앙인구[명]","명","2031.5",
"분당구","계","78세","주민등록연앙인구[명]","명","1916",
"분당구","계","79세","주민등록연앙인구[명]","명","1803.5",
"분당구","계","80세 이상","주민등록연앙인구[명]","명","12541.5",
"분당구","계","80세","주민등록연앙인구[명]","명","1675.5",
"분당구","계","81세","주민등록연앙인구[명]","명","1578",
"분당구","계","82세","주민등록연앙인구[명]","명","1433",
"분당구","계","83세","주민등록연앙인구[명]","명","1225.5",
"분당구","계","84세","주민등록연앙인구[명]","명","1089",
"분당구","계","85세 이상","주민등록연앙인구[명]","명","5540.5",
"분당구","계","85세","주민등록연앙인구[명]","명","964",
"분당구","계","86세","주민등록연앙인구[명]","명","844",
"분당구","계","87세","주민등록연앙인구[명]","명","777",
"분당구","계","88세","주민등록연앙인구[명]","명","682.5",
"분당구","계","89세","주민등록연앙인구[명]","명","538",
"분당구","계","90세","주민등록연앙인구[명]","명","409.5",
"분당구","계","91세","주민등록연앙인구[명]","명","302.5",
"분당구","계","92세","주민등록연앙인구[명]","명","253",
"분당구","계","93세","주민등록연앙인구[명]","명","221",
"분당구","계","94세","주민등록연앙인구[명]","명","191.5",
"분당구","계","95세","주민등록연앙인구[명]","명","134.5",
"분당구","계","96세","주민등록연앙인구[명]","명","74",
"분당구","계","97세","주민등록연앙인구[명]","명","54.5",
"분당구","계","98세","주민등록연앙인구[명]","명","34",
"분당구","계","99세","주민등록연앙인구[명]","명","15",
"분당구","계","100세 이상","주민등록연앙인구[명]","명","45.5",
"의정부시","계","계","주민등록연앙인구[명]","명","433748",
"의정부시","계","0세","주민등록연앙인구[명]","명","2801.5",
"의정부시","계","1세","주민등록연앙인구[명]","명","3365.5",
"의정부시","계","2세","주민등록연앙인구[명]","명","3560.5",
"의정부시","계","3세","주민등록연앙인구[명]","명","3580",
"의정부시","계","4세","주민등록연앙인구[명]","명","3834.5",
"의정부시","계","5세","주민등록연앙인구[명]","명","3966",
"의정부시","계","6세","주민등록연앙인구[명]","명","3939",
"의정부시","계","7세","주민등록연앙인구[명]","명","3873.5",
"의정부시","계","8세","주민등록연앙인구[명]","명","3810.5",
"의정부시","계","9세","주민등록연앙인구[명]","명","4057.5",
"의정부시","계","10세","주민등록연앙인구[명]","명","4043.5",
"의정부시","계","11세","주민등록연앙인구[명]","명","3786.5",
"의정부시","계","12세","주민등록연앙인구[명]","명","3888.5",
"의정부시","계","13세","주민등록연앙인구[명]","명","4179",
"의정부시","계","14세","주민등록연앙인구[명]","명","4404",
"의정부시","계","15세","주민등록연앙인구[명]","명","4744.5",
"의정부시","계","16세","주민등록연앙인구[명]","명","5329",
"의정부시","계","17세","주민등록연앙인구[명]","명","5644",
"의정부시","계","18세","주민등록연앙인구[명]","명","5611.5",
"의정부시","계","19세","주민등록연앙인구[명]","명","5841.5",
"의정부시","계","20세","주민등록연앙인구[명]","명","6090.5",
"의정부시","계","21세","주민등록연앙인구[명]","명","6215",
"의정부시","계","22세","주민등록연앙인구[명]","명","6435.5",
"의정부시","계","23세","주민등록연앙인구[명]","명","6478.5",
"의정부시","계","24세","주민등록연앙인구[명]","명","6502",
"의정부시","계","25세","주민등록연앙인구[명]","명","6380",
"의정부시","계","26세","주민등록연앙인구[명]","명","5842",
"의정부시","계","27세","주민등록연앙인구[명]","명","5324.5",
"의정부시","계","28세","주민등록연앙인구[명]","명","5046.5",
"의정부시","계","29세","주민등록연앙인구[명]","명","4921.5",
"의정부시","계","30세","주민등록연앙인구[명]","명","4930.5",
"의정부시","계","31세","주민등록연앙인구[명]","명","4980",
"의정부시","계","32세","주민등록연앙인구[명]","명","5056",
"의정부시","계","33세","주민등록연앙인구[명]","명","5593",
"의정부시","계","34세","주민등록연앙인구[명]","명","6300.5",
"의정부시","계","35세","주민등록연앙인구[명]","명","6670",
"의정부시","계","36세","주민등록연앙인구[명]","명","6806.5",
"의정부시","계","37세","주민등록연앙인구[명]","명","6789",
"의정부시","계","38세","주민등록연앙인구[명]","명","6261.5",
"의정부시","계","39세","주민등록연앙인구[명]","명","6130.5",
"의정부시","계","40세","주민등록연앙인구[명]","명","6360.5",
"의정부시","계","41세","주민등록연앙인구[명]","명","6519.5",
"의정부시","계","42세","주민등록연앙인구[명]","명","7143",
"의정부시","계","43세","주민등록연앙인구[명]","명","7652",
"의정부시","계","44세","주민등록연앙인구[명]","명","7933.5",
"의정부시","계","45세","주민등록연앙인구[명]","명","8329.5",
"의정부시","계","46세","주민등록연앙인구[명]","명","8309.5",
"의정부시","계","47세","주민등록연앙인구[명]","명","8206",
"의정부시","계","48세","주민등록연앙인구[명]","명","8165.5",
"의정부시","계","49세","주민등록연앙인구[명]","명","7818",
"의정부시","계","50세","주민등록연앙인구[명]","명","7438.5",
"의정부시","계","51세","주민등록연앙인구[명]","명","7483.5",
"의정부시","계","52세","주민등록연앙인구[명]","명","7517.5",
"의정부시","계","53세","주민등록연앙인구[명]","명","7224",
"의정부시","계","54세","주민등록연앙인구[명]","명","7387.5",
"의정부시","계","55세","주민등록연앙인구[명]","명","7642",
"의정부시","계","56세","주민등록연앙인구[명]","명","7690.5",
"의정부시","계","57세","주민등록연앙인구[명]","명","7383",
"의정부시","계","58세","주민등록연앙인구[명]","명","6768.5",
"의정부시","계","59세","주민등록연앙인구[명]","명","6465.5",
"의정부시","계","60세","주민등록연앙인구[명]","명","5908",
"의정부시","계","61세","주민등록연앙인구[명]","명","5549",
"의정부시","계","62세","주민등록연앙인구[명]","명","5303.5",
"의정부시","계","63세","주민등록연앙인구[명]","명","4493.5",
"의정부시","계","64세","주민등록연앙인구[명]","명","4275.5",
"의정부시","계","65세","주민등록연앙인구[명]","명","3749",
"의정부시","계","66세","주민등록연앙인구[명]","명","3196.5",
"의정부시","계","67세","주민등록연앙인구[명]","명","3451",
"의정부시","계","68세","주민등록연앙인구[명]","명","3526",
"의정부시","계","69세","주민등록연앙인구[명]","명","3612",
"의정부시","계","70세","주민등록연앙인구[명]","명","3338",
"의정부시","계","71세","주민등록연앙인구[명]","명","2904",
"의정부시","계","72세","주민등록연앙인구[명]","명","2757",
"의정부시","계","73세","주민등록연앙인구[명]","명","2763",
"의정부시","계","74세","주민등록연앙인구[명]","명","3015",
"의정부시","계","75세","주민등록연앙인구[명]","명","2978.5",
"의정부시","계","76세","주민등록연앙인구[명]","명","2566.5",
"의정부시","계","77세","주민등록연앙인구[명]","명","2417",
"의정부시","계","78세","주민등록연앙인구[명]","명","2234",
"의정부시","계","79세","주민등록연앙인구[명]","명","2040.5",
"의정부시","계","80세 이상","주민등록연앙인구[명]","명","11219",
"의정부시","계","80세","주민등록연앙인구[명]","명","1786.5",
"의정부시","계","81세","주민등록연앙인구[명]","명","1613.5",
"의정부시","계","82세","주민등록연앙인구[명]","명","1416",
"의정부시","계","83세","주민등록연앙인구[명]","명","1203.5",
"의정부시","계","84세","주민등록연앙인구[명]","명","1009",
"의정부시","계","85세 이상","주민등록연앙인구[명]","명","4190.5",
"의정부시","계","85세","주민등록연앙인구[명]","명","785.5",
"의정부시","계","86세","주민등록연앙인구[명]","명","655",
"의정부시","계","87세","주민등록연앙인구[명]","명","603",
"의정부시","계","88세","주민등록연앙인구[명]","명","506",
"의정부시","계","89세","주민등록연앙인구[명]","명","416.5",
"의정부시","계","90세","주민등록연앙인구[명]","명","318.5",
"의정부시","계","91세","주민등록연앙인구[명]","명","225.5",
"의정부시","계","92세","주민등록연앙인구[명]","명","162.5",
"의정부시","계","93세","주민등록연앙인구[명]","명","142",
"의정부시","계","94세","주민등록연앙인구[명]","명","123",
"의정부시","계","95세","주민등록연앙인구[명]","명","82",
"의정부시","계","96세","주민등록연앙인구[명]","명","53",
"의정부시","계","97세","주민등록연앙인구[명]","명","41",
"의정부시","계","98세","주민등록연앙인구[명]","명","26.5",
"의정부시","계","99세","주민등록연앙인구[명]","명","19",
"의정부시","계","100세 이상","주민등록연앙인구[명]","명","31.5",
"안양시","계","계","주민등록연앙인구[명]","명","587223.5",
"안양시","계","0세","주민등록연앙인구[명]","명","4212.5",
"안양시","계","1세","주민등록연앙인구[명]","명","4828",
"안양시","계","2세","주민등록연앙인구[명]","명","4934.5",
"안양시","계","3세","주민등록연앙인구[명]","명","4731.5",
"안양시","계","4세","주민등록연앙인구[명]","명","4909.5",
"안양시","계","5세","주민등록연앙인구[명]","명","5136.5",
"안양시","계","6세","주민등록연앙인구[명]","명","5136",
"안양시","계","7세","주민등록연앙인구[명]","명","4892.5",
"안양시","계","8세","주민등록연앙인구[명]","명","4909",
"안양시","계","9세","주민등록연앙인구[명]","명","5264",
"안양시","계","10세","주민등록연앙인구[명]","명","5301.5",
"안양시","계","11세","주민등록연앙인구[명]","명","5086.5",
"안양시","계","12세","주민등록연앙인구[명]","명","5204.5",
"안양시","계","13세","주민등록연앙인구[명]","명","5663",
"안양시","계","14세","주민등록연앙인구[명]","명","5899.5",
"안양시","계","15세","주민등록연앙인구[명]","명","6250",
"안양시","계","16세","주민등록연앙인구[명]","명","7200.5",
"안양시","계","17세","주민등록연앙인구[명]","명","7692.5",
"안양시","계","18세","주민등록연앙인구[명]","명","7767.5",
"안양시","계","19세","주민등록연앙인구[명]","명","8103",
"안양시","계","20세","주민등록연앙인구[명]","명","8303.5",
"안양시","계","21세","주민등록연앙인구[명]","명","8621",
"안양시","계","22세","주민등록연앙인구[명]","명","8950",
"안양시","계","23세","주민등록연앙인구[명]","명","8921",
