"행정구역(시군구)별","성별","연령별","항목","단위","2016 년",
"남구","계","79세","주민등록연앙인구[명]","명","989.5",
"남구","계","80세 이상","주민등록연앙인구[명]","명","6084",
"남구","계","80세","주민등록연앙인구[명]","명","921.5",
"남구","계","81세","주민등록연앙인구[명]","명","848",
"남구","계","82세","주민등록연앙인구[명]","명","719.5",
"남구","계","83세","주민등록연앙인구[명]","명","611.5",
"남구","계","84세","주민등록연앙인구[명]","명","511.5",
"남구","계","85세 이상","주민등록연앙인구[명]","명","2472",
"남구","계","85세","주민등록연앙인구[명]","명","445.5",
"남구","계","86세","주민등록연앙인구[명]","명","441",
"남구","계","87세","주민등록연앙인구[명]","명","347.5",
"남구","계","88세","주민등록연앙인구[명]","명","282.5",
"남구","계","89세","주민등록연앙인구[명]","명","238",
"남구","계","90세","주민등록연앙인구[명]","명","158.5",
"남구","계","91세","주민등록연앙인구[명]","명","118",
"남구","계","92세","주민등록연앙인구[명]","명","110",
"남구","계","93세","주민등록연앙인구[명]","명","103.5",
"남구","계","94세","주민등록연앙인구[명]","명","72.5",
"남구","계","95세","주민등록연앙인구[명]","명","48.5",
"남구","계","96세","주민등록연앙인구[명]","명","30.5",
"남구","계","97세","주민등록연앙인구[명]","명","23.5",
"남구","계","98세","주민등록연앙인구[명]","명","18",
"남구","계","99세","주민등록연앙인구[명]","명","11.5",
"남구","계","100세 이상","주민등록연앙인구[명]","명","23",
"북구","계","계","주민등록연앙인구[명]","명","441130.5",
"북구","계","0세","주민등록연앙인구[명]","명","3494",
"북구","계","1세","주민등록연앙인구[명]","명","3739",
"북구","계","2세","주민등록연앙인구[명]","명","3741",
"북구","계","3세","주민등록연앙인구[명]","명","3931",
"북구","계","4세","주민등록연앙인구[명]","명","4086.5",
"북구","계","5세","주민등록연앙인구[명]","명","4021",
"북구","계","6세","주민등록연앙인구[명]","명","4001.5",
"북구","계","7세","주민등록연앙인구[명]","명","3974.5",
"북구","계","8세","주민등록연앙인구[명]","명","4206.5",
"북구","계","9세","주민등록연앙인구[명]","명","4142",
"북구","계","10세","주민등록연앙인구[명]","명","3887.5",
"북구","계","11세","주민등록연앙인구[명]","명","4058",
"북구","계","12세","주민등록연앙인구[명]","명","4543",
"북구","계","13세","주민등록연앙인구[명]","명","4753.5",
"북구","계","14세","주민등록연앙인구[명]","명","5062.5",
"북구","계","15세","주민등록연앙인구[명]","명","5942.5",
"북구","계","16세","주민등록연앙인구[명]","명","6285",
"북구","계","17세","주민등록연앙인구[명]","명","6350.5",
"북구","계","18세","주민등록연앙인구[명]","명","6754.5",
"북구","계","19세","주민등록연앙인구[명]","명","6959.5",
"북구","계","20세","주민등록연앙인구[명]","명","7206",
"북구","계","21세","주민등록연앙인구[명]","명","7325.5",
"북구","계","22세","주민등록연앙인구[명]","명","7149",
"북구","계","23세","주민등록연앙인구[명]","명","6977.5",
"북구","계","24세","주민등록연앙인구[명]","명","6667",
"북구","계","25세","주민등록연앙인구[명]","명","6093.5",
"북구","계","26세","주민등록연앙인구[명]","명","5665",
"북구","계","27세","주민등록연앙인구[명]","명","5527",
"북구","계","28세","주민등록연앙인구[명]","명","5432",
"북구","계","29세","주민등록연앙인구[명]","명","5382",
"북구","계","30세","주민등록연앙인구[명]","명","5501.5",
"북구","계","31세","주민등록연앙인구[명]","명","5647.5",
"북구","계","32세","주민등록연앙인구[명]","명","6175",
"북구","계","33세","주민등록연앙인구[명]","명","6776",
"북구","계","34세","주민등록연앙인구[명]","명","6944",
"북구","계","35세","주민등록연앙인구[명]","명","6882",
"북구","계","36세","주민등록연앙인구[명]","명","6964.5",
"북구","계","37세","주민등록연앙인구[명]","명","6457",
"북구","계","38세","주민등록연앙인구[명]","명","6138.5",
"북구","계","39세","주민등록연앙인구[명]","명","6334",
"북구","계","40세","주민등록연앙인구[명]","명","6388.5",
"북구","계","41세","주민등록연앙인구[명]","명","6862.5",
"북구","계","42세","주민등록연앙인구[명]","명","7256.5",
"북구","계","43세","주민등록연앙인구[명]","명","7351",
"북구","계","44세","주민등록연앙인구[명]","명","7572.5",
"북구","계","45세","주민등록연앙인구[명]","명","7723.5",
"북구","계","46세","주민등록연앙인구[명]","명","7610.5",
"북구","계","47세","주민등록연앙인구[명]","명","7773",
"북구","계","48세","주민등록연앙인구[명]","명","7743.5",
"북구","계","49세","주민등록연앙인구[명]","명","7366",
"북구","계","50세","주민등록연앙인구[명]","명","7382.5",
"북구","계","51세","주민등록연앙인구[명]","명","7230.5",
"북구","계","52세","주민등록연앙인구[명]","명","7056",
"북구","계","53세","주민등록연앙인구[명]","명","7174.5",
"북구","계","54세","주민등록연앙인구[명]","명","7330",
"북구","계","55세","주민등록연앙인구[명]","명","7743",
"북구","계","56세","주민등록연앙인구[명]","명","7703",
"북구","계","57세","주민등록연앙인구[명]","명","6847",
"북구","계","58세","주민등록연앙인구[명]","명","6344.5",
"북구","계","59세","주민등록연앙인구[명]","명","5841",
"북구","계","60세","주민등록연앙인구[명]","명","5463",
"북구","계","61세","주민등록연앙인구[명]","명","5189.5",
"북구","계","62세","주민등록연앙인구[명]","명","4388.5",
"북구","계","63세","주민등록연앙인구[명]","명","4264.5",
"북구","계","64세","주민등록연앙인구[명]","명","4073.5",
"북구","계","65세","주민등록연앙인구[명]","명","3775",
"북구","계","66세","주민등록연앙인구[명]","명","3889",
"북구","계","67세","주민등록연앙인구[명]","명","3772",
"북구","계","68세","주민등록연앙인구[명]","명","3680",
"북구","계","69세","주민등록연앙인구[명]","명","3364.5",
"북구","계","70세","주민등록연앙인구[명]","명","2796.5",
"북구","계","71세","주민등록연앙인구[명]","명","2622.5",
"북구","계","72세","주민등록연앙인구[명]","명","2505",
"북구","계","73세","주민등록연앙인구[명]","명","2855.5",
"북구","계","74세","주민등록연앙인구[명]","명","2962.5",
"북구","계","75세","주민등록연앙인구[명]","명","2394.5",
"북구","계","76세","주민등록연앙인구[명]","명","2140.5",
"북구","계","77세","주민등록연앙인구[명]","명","2037.5",
"북구","계","78세","주민등록연앙인구[명]","명","1870",
"북구","계","79세","주민등록연앙인구[명]","명","1679",
"북구","계","80세 이상","주민등록연앙인구[명]","명","9930",
"북구","계","80세","주민등록연앙인구[명]","명","1500.5",
"북구","계","81세","주민등록연앙인구[명]","명","1410",
"북구","계","82세","주민등록연앙인구[명]","명","1181",
"북구","계","83세","주민등록연앙인구[명]","명","963.5",
"북구","계","84세","주민등록연앙인구[명]","명","854",
"북구","계","85세 이상","주민등록연앙인구[명]","명","4021",
"북구","계","85세","주민등록연앙인구[명]","명","780",
"북구","계","86세","주민등록연앙인구[명]","명","699.5",
"북구","계","87세","주민등록연앙인구[명]","명","585",
"북구","계","88세","주민등록연앙인구[명]","명","472.5",
"북구","계","89세","주민등록연앙인구[명]","명","367",
"북구","계","90세","주민등록연앙인구[명]","명","280.5",
"북구","계","91세","주민등록연앙인구[명]","명","186.5",
"북구","계","92세","주민등록연앙인구[명]","명","162.5",
"북구","계","93세","주민등록연앙인구[명]","명","149.5",
"북구","계","94세","주민등록연앙인구[명]","명","99.5",
"북구","계","95세","주민등록연앙인구[명]","명","75",
"북구","계","96세","주민등록연앙인구[명]","명","56.5",
"북구","계","97세","주민등록연앙인구[명]","명","36.5",
"북구","계","98세","주민등록연앙인구[명]","명","21",
"북구","계","99세","주민등록연앙인구[명]","명","18.5",
"북구","계","100세 이상","주민등록연앙인구[명]","명","31",
"광산구","계","계","주민등록연앙인구[명]","명","400233.5",
"광산구","계","0세","주민등록연앙인구[명]","명","3930",
"광산구","계","1세","주민등록연앙인구[명]","명","4300.5",
"광산구","계","2세","주민등록연앙인구[명]","명","4515.5",
"광산구","계","3세","주민등록연앙인구[명]","명","4981",
"광산구","계","4세","주민등록연앙인구[명]","명","5318",
"광산구","계","5세","주민등록연앙인구[명]","명","5329",
"광산구","계","6세","주민등록연앙인구[명]","명","5362.5",
"광산구","계","7세","주민등록연앙인구[명]","명","5317.5",
"광산구","계","8세","주민등록연앙인구[명]","명","5599",
"광산구","계","9세","주민등록연앙인구[명]","명","5487",
"광산구","계","10세","주민등록연앙인구[명]","명","5083",
"광산구","계","11세","주민등록연앙인구[명]","명","5211.5",
"광산구","계","12세","주민등록연앙인구[명]","명","5535.5",
"광산구","계","13세","주민등록연앙인구[명]","명","5510.5",
"광산구","계","14세","주민등록연앙인구[명]","명","5769",
"광산구","계","15세","주민등록연앙인구[명]","명","6592.5",
"광산구","계","16세","주민등록연앙인구[명]","명","6749",
"광산구","계","17세","주민등록연앙인구[명]","명","6530",
"광산구","계","18세","주민등록연앙인구[명]","명","6581.5",
"광산구","계","19세","주민등록연앙인구[명]","명","6545",
"광산구","계","20세","주민등록연앙인구[명]","명","6422.5",
"광산구","계","21세","주민등록연앙인구[명]","명","6243.5",
"광산구","계","22세","주민등록연앙인구[명]","명","5907",
"광산구","계","23세","주민등록연앙인구[명]","명","5638",
"광산구","계","24세","주민등록연앙인구[명]","명","5266.5",
"광산구","계","25세","주민등록연앙인구[명]","명","4655",
"광산구","계","26세","주민등록연앙인구[명]","명","4228.5",
"광산구","계","27세","주민등록연앙인구[명]","명","4091",
"광산구","계","28세","주민등록연앙인구[명]","명","4136.5",
"광산구","계","29세","주민등록연앙인구[명]","명","4316",
"광산구","계","30세","주민등록연앙인구[명]","명","4518.5",
"광산구","계","31세","주민등록연앙인구[명]","명","4878",
"광산구","계","32세","주민등록연앙인구[명]","명","5537.5",
"광산구","계","33세","주민등록연앙인구[명]","명","6579.5",
"광산구","계","34세","주민등록연앙인구[명]","명","7094",
"광산구","계","35세","주민등록연앙인구[명]","명","7251",
"광산구","계","36세","주민등록연앙인구[명]","명","7496.5",
"광산구","계","37세","주민등록연앙인구[명]","명","7274",
"광산구","계","38세","주민등록연앙인구[명]","명","7153",
"광산구","계","39세","주민등록연앙인구[명]","명","7522",
"광산구","계","40세","주민등록연앙인구[명]","명","7490",
"광산구","계","41세","주민등록연앙인구[명]","명","7889",
"광산구","계","42세","주민등록연앙인구[명]","명","8352",
"광산구","계","43세","주민등록연앙인구[명]","명","8226.5",
"광산구","계","44세","주민등록연앙인구[명]","명","8282",
"광산구","계","45세","주민등록연앙인구[명]","명","8286.5",
"광산구","계","46세","주민등록연앙인구[명]","명","7806.5",
"광산구","계","47세","주민등록연앙인구[명]","명","7675.5",
"광산구","계","48세","주민등록연앙인구[명]","명","7303",
"광산구","계","49세","주민등록연앙인구[명]","명","6706",
"광산구","계","50세","주민등록연앙인구[명]","명","6563.5",
"광산구","계","51세","주민등록연앙인구[명]","명","6073",
"광산구","계","52세","주민등록연앙인구[명]","명","5649.5",
"광산구","계","53세","주민등록연앙인구[명]","명","5434",
"광산구","계","54세","주민등록연앙인구[명]","명","5263.5",
"광산구","계","55세","주민등록연앙인구[명]","명","5325",
"광산구","계","56세","주민등록연앙인구[명]","명","5074.5",
"광산구","계","57세","주민등록연앙인구[명]","명","4407",
"광산구","계","58세","주민등록연앙인구[명]","명","3977.5",
"광산구","계","59세","주민등록연앙인구[명]","명","3480.5",
"광산구","계","60세","주민등록연앙인구[명]","명","3183.5",
"광산구","계","61세","주민등록연앙인구[명]","명","2940",
"광산구","계","62세","주민등록연앙인구[명]","명","2485.5",
"광산구","계","63세","주민등록연앙인구[명]","명","2385",
"광산구","계","64세","주민등록연앙인구[명]","명","2252.5",
"광산구","계","65세","주민등록연앙인구[명]","명","2032.5",
"광산구","계","66세","주민등록연앙인구[명]","명","2126.5",
"광산구","계","67세","주민등록연앙인구[명]","명","2102.5",
"광산구","계","68세","주민등록연앙인구[명]","명","2091.5",
"광산구","계","69세","주민등록연앙인구[명]","명","1946.5",
"광산구","계","70세","주민등록연앙인구[명]","명","1619",
"광산구","계","71세","주민등록연앙인구[명]","명","1505.5",
"광산구","계","72세","주민등록연앙인구[명]","명","1468",
"광산구","계","73세","주민등록연앙인구[명]","명","1716",
"광산구","계","74세","주민등록연앙인구[명]","명","1832",
"광산구","계","75세","주민등록연앙인구[명]","명","1461.5",
"광산구","계","76세","주민등록연앙인구[명]","명","1318.5",
"광산구","계","77세","주민등록연앙인구[명]","명","1267",
"광산구","계","78세","주민등록연앙인구[명]","명","1197",
"광산구","계","79세","주민등록연앙인구[명]","명","1065.5",
"광산구","계","80세 이상","주민등록연앙인구[명]","명","6516.5",
"광산구","계","80세","주민등록연앙인구[명]","명","984.5",
"광산구","계","81세","주민등록연앙인구[명]","명","947",
"광산구","계","82세","주민등록연앙인구[명]","명","775",
"광산구","계","83세","주민등록연앙인구[명]","명","640",
"광산구","계","84세","주민등록연앙인구[명]","명","555.5",
"광산구","계","85세 이상","주민등록연앙인구[명]","명","2614.5",
"광산구","계","85세","주민등록연앙인구[명]","명","509.5",
"광산구","계","86세","주민등록연앙인구[명]","명","460.5",
"광산구","계","87세","주민등록연앙인구[명]","명","354.5",
"광산구","계","88세","주민등록연앙인구[명]","명","271",
"광산구","계","89세","주민등록연앙인구[명]","명","221.5",
"광산구","계","90세","주민등록연앙인구[명]","명","192",
"광산구","계","91세","주민등록연앙인구[명]","명","145.5",
"광산구","계","92세","주민등록연앙인구[명]","명","122",
"광산구","계","93세","주민등록연앙인구[명]","명","104",
"광산구","계","94세","주민등록연앙인구[명]","명","76.5",
"광산구","계","95세","주민등록연앙인구[명]","명","55.5",
"광산구","계","96세","주민등록연앙인구[명]","명","35.5",
"광산구","계","97세","주민등록연앙인구[명]","명","24",
"광산구","계","98세","주민등록연앙인구[명]","명","10.5",
"광산구","계","99세","주민등록연앙인구[명]","명","8",
"광산구","계","100세 이상","주민등록연앙인구[명]","명","24",
"대전광역시","계","계","주민등록연앙인구[명]","명","1505374",
"대전광역시","계","0세","주민등록연앙인구[명]","명","12697.5",
"대전광역시","계","1세","주민등록연앙인구[명]","명","13685.5",
"대전광역시","계","2세","주민등록연앙인구[명]","명","13709",
"대전광역시","계","3세","주민등록연앙인구[명]","명","14449.5",
"대전광역시","계","4세","주민등록연앙인구[명]","명","14981.5",
"대전광역시","계","5세","주민등록연앙인구[명]","명","14788.5",
"대전광역시","계","6세","주민등록연앙인구[명]","명","14364",
"대전광역시","계","7세","주민등록연앙인구[명]","명","14411",
"대전광역시","계","8세","주민등록연앙인구[명]","명","15317",
"대전광역시","계","9세","주민등록연앙인구[명]","명","15110",
"대전광역시","계","10세","주민등록연앙인구[명]","명","14195",
"대전광역시","계","11세","주민등록연앙인구[명]","명","14704",
"대전광역시","계","12세","주민등록연앙인구[명]","명","15722.5",
"대전광역시","계","13세","주민등록연앙인구[명]","명","15959.5",
"대전광역시","계","14세","주민등록연앙인구[명]","명","16972.5",
"대전광역시","계","15세","주민등록연앙인구[명]","명","19178.5",
"대전광역시","계","16세","주민등록연앙인구[명]","명","20095",
"대전광역시","계","17세","주민등록연앙인구[명]","명","20292.5",
"대전광역시","계","18세","주민등록연앙인구[명]","명","21179.5",
"대전광역시","계","19세","주민등록연앙인구[명]","명","21882",
"대전광역시","계","20세","주민등록연앙인구[명]","명","22482",
"대전광역시","계","21세","주민등록연앙인구[명]","명","22877",
"대전광역시","계","22세","주민등록연앙인구[명]","명","22616.5",
"대전광역시","계","23세","주민등록연앙인구[명]","명","22639",
"대전광역시","계","24세","주민등록연앙인구[명]","명","22359",
"대전광역시","계","25세","주민등록연앙인구[명]","명","20931",
"대전광역시","계","26세","주민등록연앙인구[명]","명","19638",
"대전광역시","계","27세","주민등록연앙인구[명]","명","19289",
"대전광역시","계","28세","주민등록연앙인구[명]","명","19060",
"대전광역시","계","29세","주민등록연앙인구[명]","명","18979.5",
"대전광역시","계","30세","주민등록연앙인구[명]","명","19347.5",
"대전광역시","계","31세","주민등록연앙인구[명]","명","19585.5",
"대전광역시","계","32세","주민등록연앙인구[명]","명","20797.5",
"대전광역시","계","33세","주민등록연앙인구[명]","명","23134",
"대전광역시","계","34세","주민등록연앙인구[명]","명","24349",
"대전광역시","계","35세","주민등록연앙인구[명]","명","24447",
"대전광역시","계","36세","주민등록연앙인구[명]","명","24198",
"대전광역시","계","37세","주민등록연앙인구[명]","명","22790.5",
"대전광역시","계","38세","주민등록연앙인구[명]","명","22413.5",
"대전광역시","계","39세","주민등록연앙인구[명]","명","23044",
"대전광역시","계","40세","주민등록연앙인구[명]","명","23171.5",
"대전광역시","계","41세","주민등록연앙인구[명]","명","24495.5",
"대전광역시","계","42세","주민등록연앙인구[명]","명","26357",
"대전광역시","계","43세","주민등록연앙인구[명]","명","26818",
"대전광역시","계","44세","주민등록연앙인구[명]","명","27344.5",
"대전광역시","계","45세","주민등록연앙인구[명]","명","27738",
"대전광역시","계","46세","주민등록연앙인구[명]","명","27670.5",
"대전광역시","계","47세","주민등록연앙인구[명]","명","28086.5",
"대전광역시","계","48세","주민등록연앙인구[명]","명","26747",
"대전광역시","계","49세","주민등록연앙인구[명]","명","24307.5",
"대전광역시","계","50세","주민등록연앙인구[명]","명","23689",
"대전광역시","계","51세","주민등록연앙인구[명]","명","24091.5",
"대전광역시","계","52세","주민등록연앙인구[명]","명","22749.5",
"대전광역시","계","53세","주민등록연앙인구[명]","명","23497.5",
"대전광역시","계","54세","주민등록연앙인구[명]","명","26030",
"대전광역시","계","55세","주민등록연앙인구[명]","명","26405.5",
"대전광역시","계","56세","주민등록연앙인구[명]","명","25022",
"대전광역시","계","57세","주민등록연앙인구[명]","명","22425",
"대전광역시","계","58세","주민등록연앙인구[명]","명","21349.5",
"대전광역시","계","59세","주민등록연앙인구[명]","명","20654",
"대전광역시","계","60세","주민등록연앙인구[명]","명","19666.5",
"대전광역시","계","61세","주민등록연앙인구[명]","명","18419",
"대전광역시","계","62세","주민등록연앙인구[명]","명","15508",
"대전광역시","계","63세","주민등록연앙인구[명]","명","14426.5",
"대전광역시","계","64세","주민등록연앙인구[명]","명","13042.5",
"대전광역시","계","65세","주민등록연앙인구[명]","명","11691",
"대전광역시","계","66세","주민등록연앙인구[명]","명","12038.5",
"대전광역시","계","67세","주민등록연앙인구[명]","명","11708.5",
"대전광역시","계","68세","주민등록연앙인구[명]","명","11295",
"대전광역시","계","69세","주민등록연앙인구[명]","명","9843.5",
"대전광역시","계","70세","주민등록연앙인구[명]","명","8370.5",
"대전광역시","계","71세","주민등록연앙인구[명]","명","8242",
"대전광역시","계","72세","주민등록연앙인구[명]","명","8389.5",
"대전광역시","계","73세","주민등록연앙인구[명]","명","9307.5",
"대전광역시","계","74세","주민등록연앙인구[명]","명","9227",
"대전광역시","계","75세","주민등록연앙인구[명]","명","7390",
"대전광역시","계","76세","주민등록연앙인구[명]","명","6919",
"대전광역시","계","77세","주민등록연앙인구[명]","명","6869.5",
"대전광역시","계","78세","주민등록연앙인구[명]","명","6139.5",
"대전광역시","계","79세","주민등록연앙인구[명]","명","5633.5",
"대전광역시","계","80세 이상","주민등록연앙인구[명]","명","33925.5",
"대전광역시","계","80세","주민등록연앙인구[명]","명","5214",
"대전광역시","계","81세","주민등록연앙인구[명]","명","4702",
"대전광역시","계","82세","주민등록연앙인구[명]","명","4092",
"대전광역시","계","83세","주민등록연앙인구[명]","명","3547",
"대전광역시","계","84세","주민등록연앙인구[명]","명","3007",
"대전광역시","계","85세 이상","주민등록연앙인구[명]","명","13363.5",
"대전광역시","계","85세","주민등록연앙인구[명]","명","2521.5",
"대전광역시","계","86세","주민등록연앙인구[명]","명","2174.5",
"대전광역시","계","87세","주민등록연앙인구[명]","명","1893.5",
"대전광역시","계","88세","주민등록연앙인구[명]","명","1636.5",
"대전광역시","계","89세","주민등록연앙인구[명]","명","1211",
"대전광역시","계","90세","주민등록연앙인구[명]","명","898.5",
"대전광역시","계","91세","주민등록연앙인구[명]","명","751.5",
"대전광역시","계","92세","주민등록연앙인구[명]","명","636",
"대전광역시","계","93세","주민등록연앙인구[명]","명","516.5",
"대전광역시","계","94세","주민등록연앙인구[명]","명","345",
"대전광역시","계","95세","주민등록연앙인구[명]","명","236.5",
"대전광역시","계","96세","주민등록연앙인구[명]","명","161.5",
"대전광역시","계","97세","주민등록연앙인구[명]","명","124",
"대전광역시","계","98세","주민등록연앙인구[명]","명","86",
"대전광역시","계","99세","주민등록연앙인구[명]","명","56",
"대전광역시","계","100세 이상","주민등록연앙인구[명]","명","115",
"동구","계","계","주민등록연앙인구[명]","명","234575.5",
"동구","계","0세","주민등록연앙인구[명]","명","1753.5",
"동구","계","1세","주민등록연앙인구[명]","명","1928.5",
"동구","계","2세","주민등록연앙인구[명]","명","1990",
"동구","계","3세","주민등록연앙인구[명]","명","2097",
"동구","계","4세","주민등록연앙인구[명]","명","2153.5",
"동구","계","5세","주민등록연앙인구[명]","명","2164.5",
"동구","계","6세","주민등록연앙인구[명]","명","2064.5",
"동구","계","7세","주민등록연앙인구[명]","명","2073.5",
"동구","계","8세","주민등록연앙인구[명]","명","2190",
"동구","계","9세","주민등록연앙인구[명]","명","2144.5",
"동구","계","10세","주민등록연앙인구[명]","명","1975",
"동구","계","11세","주민등록연앙인구[명]","명","2010.5",
"동구","계","12세","주민등록연앙인구[명]","명","2079.5",
"동구","계","13세","주민등록연앙인구[명]","명","2100",
"동구","계","14세","주민등록연앙인구[명]","명","2200.5",
"동구","계","15세","주민등록연앙인구[명]","명","2463.5",
"동구","계","16세","주민등록연앙인구[명]","명","2615",
"동구","계","17세","주민등록연앙인구[명]","명","2674.5",
"동구","계","18세","주민등록연앙인구[명]","명","2863",
"동구","계","19세","주민등록연앙인구[명]","명","3133",
"동구","계","20세","주민등록연앙인구[명]","명","3331",
"동구","계","21세","주민등록연앙인구[명]","명","3418",
"동구","계","22세","주민등록연앙인구[명]","명","3456.5",
"동구","계","23세","주민등록연앙인구[명]","명","3429",
"동구","계","24세","주민등록연앙인구[명]","명","3357",
"동구","계","25세","주민등록연앙인구[명]","명","3092.5",
"동구","계","26세","주민등록연앙인구[명]","명","2825.5",
"동구","계","27세","주민등록연앙인구[명]","명","2738.5",
"동구","계","28세","주민등록연앙인구[명]","명","2701",
"동구","계","29세","주민등록연앙인구[명]","명","2679.5",
"동구","계","30세","주민등록연앙인구[명]","명","2789.5",
"동구","계","31세","주민등록연앙인구[명]","명","2792.5",
"동구","계","32세","주민등록연앙인구[명]","명","3010",
"동구","계","33세","주민등록연앙인구[명]","명","3389.5",
"동구","계","34세","주민등록연앙인구[명]","명","3637",
"동구","계","35세","주민등록연앙인구[명]","명","3694.5",
"동구","계","36세","주민등록연앙인구[명]","명","3679.5",
"동구","계","37세","주민등록연앙인구[명]","명","3428",
"동구","계","38세","주민등록연앙인구[명]","명","3408.5",
"동구","계","39세","주민등록연앙인구[명]","명","3428.5",
"동구","계","40세","주민등록연앙인구[명]","명","3420",
"동구","계","41세","주민등록연앙인구[명]","명","3651.5",
"동구","계","42세","주민등록연앙인구[명]","명","3891.5",
"동구","계","43세","주민등록연앙인구[명]","명","3843.5",
"동구","계","44세","주민등록연앙인구[명]","명","3860",
"동구","계","45세","주민등록연앙인구[명]","명","3816",
"동구","계","46세","주민등록연앙인구[명]","명","3790",
"동구","계","47세","주민등록연앙인구[명]","명","3947",
"동구","계","48세","주민등록연앙인구[명]","명","3787",
"동구","계","49세","주민등록연앙인구[명]","명","3490",
"동구","계","50세","주민등록연앙인구[명]","명","3514",
"동구","계","51세","주민등록연앙인구[명]","명","3623.5",
"동구","계","52세","주민등록연앙인구[명]","명","3477.5",
"동구","계","53세","주민등록연앙인구[명]","명","3640.5",
"동구","계","54세","주민등록연앙인구[명]","명","4160",
"동구","계","55세","주민등록연앙인구[명]","명","4352",
"동구","계","56세","주민등록연앙인구[명]","명","4215.5",
"동구","계","57세","주민등록연앙인구[명]","명","3769.5",
"동구","계","58세","주민등록연앙인구[명]","명","3635",
"동구","계","59세","주민등록연앙인구[명]","명","3624",
"동구","계","60세","주민등록연앙인구[명]","명","3584.5",
"동구","계","61세","주민등록연앙인구[명]","명","3387",
"동구","계","62세","주민등록연앙인구[명]","명","2868.5",
"동구","계","63세","주민등록연앙인구[명]","명","2759.5",
"동구","계","64세","주민등록연앙인구[명]","명","2564",
"동구","계","65세","주민등록연앙인구[명]","명","2376.5",
"동구","계","66세","주민등록연앙인구[명]","명","2463",
"동구","계","67세","주민등록연앙인구[명]","명","2364.5",
"동구","계","68세","주민등록연앙인구[명]","명","2323",
"동구","계","69세","주민등록연앙인구[명]","명","2043.5",
"동구","계","70세","주민등록연앙인구[명]","명","1751.5",
"동구","계","71세","주민등록연앙인구[명]","명","1767.5",
"동구","계","72세","주민등록연앙인구[명]","명","1859",
"동구","계","73세","주민등록연앙인구[명]","명","2092.5",
"동구","계","74세","주민등록연앙인구[명]","명","2044",
"동구","계","75세","주민등록연앙인구[명]","명","1604",
"동구","계","76세","주민등록연앙인구[명]","명","1501.5",
"동구","계","77세","주민등록연앙인구[명]","명","1466.5",
"동구","계","78세","주민등록연앙인구[명]","명","1301",
"동구","계","79세","주민등록연앙인구[명]","명","1193.5",
"동구","계","80세 이상","주민등록연앙인구[명]","명","6792.5",
"동구","계","80세","주민등록연앙인구[명]","명","1093.5",
"동구","계","81세","주민등록연앙인구[명]","명","970.5",
"동구","계","82세","주민등록연앙인구[명]","명","838.5",
"동구","계","83세","주민등록연앙인구[명]","명","706.5",
"동구","계","84세","주민등록연앙인구[명]","명","597.5",
"동구","계","85세 이상","주민등록연앙인구[명]","명","2586",
"동구","계","85세","주민등록연앙인구[명]","명","483",
"동구","계","86세","주민등록연앙인구[명]","명","440",
"동구","계","87세","주민등록연앙인구[명]","명","389.5",
"동구","계","88세","주민등록연앙인구[명]","명","315",
"동구","계","89세","주민등록연앙인구[명]","명","225.5",
"동구","계","90세","주민등록연앙인구[명]","명","172.5",
"동구","계","91세","주민등록연앙인구[명]","명","150.5",
"동구","계","92세","주민등록연앙인구[명]","명","115",
"동구","계","93세","주민등록연앙인구[명]","명","90",
"동구","계","94세","주민등록연앙인구[명]","명","63",
"동구","계","95세","주민등록연앙인구[명]","명","44.5",
"동구","계","96세","주민등록연앙인구[명]","명","30",
"동구","계","97세","주민등록연앙인구[명]","명","19",
"동구","계","98세","주민등록연앙인구[명]","명","13.5",
"동구","계","99세","주민등록연앙인구[명]","명","11",
"동구","계","100세 이상","주민등록연앙인구[명]","명","24",
"중구","계","계","주민등록연앙인구[명]","명","251735.5",
"중구","계","0세","주민등록연앙인구[명]","명","1735",
"중구","계","1세","주민등록연앙인구[명]","명","1940.5",
"중구","계","2세","주민등록연앙인구[명]","명","1991.5",
"중구","계","3세","주민등록연앙인구[명]","명","2109.5",
"중구","계","4세","주민등록연앙인구[명]","명","2203.5",
"중구","계","5세","주민등록연앙인구[명]","명","2189",
"중구","계","6세","주민등록연앙인구[명]","명","2157.5",
"중구","계","7세","주민등록연앙인구[명]","명","2212.5",
"중구","계","8세","주민등록연앙인구[명]","명","2373.5",
"중구","계","9세","주민등록연앙인구[명]","명","2272.5",
"중구","계","10세","주민등록연앙인구[명]","명","2155",
"중구","계","11세","주민등록연앙인구[명]","명","2222",
"중구","계","12세","주민등록연앙인구[명]","명","2383.5",
"중구","계","13세","주민등록연앙인구[명]","명","2473.5",
"중구","계","14세","주민등록연앙인구[명]","명","2645.5",
"중구","계","15세","주민등록연앙인구[명]","명","3020",
"중구","계","16세","주민등록연앙인구[명]","명","3144.5",
"중구","계","17세","주민등록연앙인구[명]","명","3188.5",
"중구","계","18세","주민등록연앙인구[명]","명","3314",
"중구","계","19세","주민등록연앙인구[명]","명","3418",
"중구","계","20세","주민등록연앙인구[명]","명","3535.5",
"중구","계","21세","주민등록연앙인구[명]","명","3588.5",
"중구","계","22세","주민등록연앙인구[명]","명","3538.5",
"중구","계","23세","주민등록연앙인구[명]","명","3507",
"중구","계","24세","주민등록연앙인구[명]","명","3426",
"중구","계","25세","주민등록연앙인구[명]","명","3203.5",
