"행정구역(시군구)별","성별","연령별","항목","단위","2018 년",
"권선구","계","계","주민등록연앙인구[명]","명","369309.5",
"권선구","계","0세","주민등록연앙인구[명]","명","3060",
"권선구","계","1세","주민등록연앙인구[명]","명","3583.5",
"권선구","계","2세","주민등록연앙인구[명]","명","3900.5",
"권선구","계","3세","주민등록연앙인구[명]","명","3917",
"권선구","계","4세","주민등록연앙인구[명]","명","3826.5",
"권선구","계","5세","주민등록연앙인구[명]","명","3937.5",
"권선구","계","6세","주민등록연앙인구[명]","명","3951.5",
"권선구","계","7세","주민등록연앙인구[명]","명","3671",
"권선구","계","8세","주민등록연앙인구[명]","명","3459.5",
"권선구","계","9세","주민등록연앙인구[명]","명","3354",
"권선구","계","10세","주민등록연앙인구[명]","명","3481.5",
"권선구","계","11세","주민등록연앙인구[명]","명","3410",
"권선구","계","12세","주민등록연앙인구[명]","명","3076",
"권선구","계","13세","주민등록연앙인구[명]","명","3106",
"권선구","계","14세","주민등록연앙인구[명]","명","3370",
"권선구","계","15세","주민등록연앙인구[명]","명","3448.5",
"권선구","계","16세","주민등록연앙인구[명]","명","3633",
"권선구","계","17세","주민등록연앙인구[명]","명","4167.5",
"권선구","계","18세","주민등록연앙인구[명]","명","4421.5",
"권선구","계","19세","주민등록연앙인구[명]","명","4535.5",
"권선구","계","20세","주민등록연앙인구[명]","명","4840",
"권선구","계","21세","주민등록연앙인구[명]","명","5183",
"권선구","계","22세","주민등록연앙인구[명]","명","5438.5",
"권선구","계","23세","주민등록연앙인구[명]","명","5553.5",
"권선구","계","24세","주민등록연앙인구[명]","명","5702.5",
"권선구","계","25세","주민등록연앙인구[명]","명","5996",
"권선구","계","26세","주민등록연앙인구[명]","명","6149.5",
"권선구","계","27세","주민등록연앙인구[명]","명","5761.5",
"권선구","계","28세","주민등록연앙인구[명]","명","5423.5",
"권선구","계","29세","주민등록연앙인구[명]","명","5462",
"권선구","계","30세","주민등록연앙인구[명]","명","5515",
"권선구","계","31세","주민등록연앙인구[명]","명","5524",
"권선구","계","32세","주민등록연앙인구[명]","명","5633.5",
"권선구","계","33세","주민등록연앙인구[명]","명","5866",
"권선구","계","34세","주민등록연앙인구[명]","명","6278",
"권선구","계","35세","주민등록연앙인구[명]","명","6882",
"권선구","계","36세","주민등록연앙인구[명]","명","7310",
"권선구","계","37세","주민등록연앙인구[명]","명","7308.5",
"권선구","계","38세","주민등록연앙인구[명]","명","6970.5",
"권선구","계","39세","주민등록연앙인구[명]","명","6340.5",
"권선구","계","40세","주민등록연앙인구[명]","명","5980",
"권선구","계","41세","주민등록연앙인구[명]","명","5914.5",
"권선구","계","42세","주민등록연앙인구[명]","명","5794",
"권선구","계","43세","주민등록연앙인구[명]","명","6046.5",
"권선구","계","44세","주민등록연앙인구[명]","명","6228",
"권선구","계","45세","주민등록연앙인구[명]","명","6223.5",
"권선구","계","46세","주민등록연앙인구[명]","명","6397.5",
"권선구","계","47세","주민등록연앙인구[명]","명","6487",
"권선구","계","48세","주민등록연앙인구[명]","명","6455.5",
"권선구","계","49세","주민등록연앙인구[명]","명","6624.5",
"권선구","계","50세","주민등록연앙인구[명]","명","6461",
"권선구","계","51세","주민등록연앙인구[명]","명","6171",
"권선구","계","52세","주민등록연앙인구[명]","명","6151.5",
"권선구","계","53세","주민등록연앙인구[명]","명","6242",
"권선구","계","54세","주민등록연앙인구[명]","명","5827.5",
"권선구","계","55세","주민등록연앙인구[명]","명","5851.5",
"권선구","계","56세","주민등록연앙인구[명]","명","6269.5",
"권선구","계","57세","주민등록연앙인구[명]","명","6254.5",
"권선구","계","58세","주민등록연앙인구[명]","명","5914",
"권선구","계","59세","주민등록연앙인구[명]","명","5200",
"권선구","계","60세","주민등록연앙인구[명]","명","4647",
"권선구","계","61세","주민등록연앙인구[명]","명","4228",
"권선구","계","62세","주민등록연앙인구[명]","명","3998",
"권선구","계","63세","주민등록연앙인구[명]","명","3661.5",
"권선구","계","64세","주민등록연앙인구[명]","명","3072.5",
"권선구","계","65세","주민등록연앙인구[명]","명","3006.5",
"권선구","계","66세","주민등록연앙인구[명]","명","2595",
"권선구","계","67세","주민등록연앙인구[명]","명","2091.5",
"권선구","계","68세","주민등록연앙인구[명]","명","2151",
"권선구","계","69세","주민등록연앙인구[명]","명","2138.5",
"권선구","계","70세","주민등록연앙인구[명]","명","2170.5",
"권선구","계","71세","주민등록연앙인구[명]","명","2002",
"권선구","계","72세","주민등록연앙인구[명]","명","1620",
"권선구","계","73세","주민등록연앙인구[명]","명","1503.5",
"권선구","계","74세","주민등록연앙인구[명]","명","1495.5",
"권선구","계","75세","주민등록연앙인구[명]","명","1555.5",
"권선구","계","76세","주민등록연앙인구[명]","명","1549",
"권선구","계","77세","주민등록연앙인구[명]","명","1295.5",
"권선구","계","78세","주민등록연앙인구[명]","명","1215.5",
"권선구","계","79세","주민등록연앙인구[명]","명","1177",
"권선구","계","80세 이상","주민등록연앙인구[명]","명","7194",
"권선구","계","80세","주민등록연앙인구[명]","명","1017.5",
"권선구","계","81세","주민등록연앙인구[명]","명","939",
"권선구","계","82세","주민등록연앙인구[명]","명","864",
"권선구","계","83세","주민등록연앙인구[명]","명","766",
"권선구","계","84세","주민등록연앙인구[명]","명","660",
"권선구","계","85세 이상","주민등록연앙인구[명]","명","2947.5",
"권선구","계","85세","주민등록연앙인구[명]","명","555.5",
"권선구","계","86세","주민등록연앙인구[명]","명","467.5",
"권선구","계","87세","주민등록연앙인구[명]","명","381.5",
"권선구","계","88세","주민등록연앙인구[명]","명","348.5",
"권선구","계","89세","주민등록연앙인구[명]","명","290.5",
"권선구","계","90세","주민등록연앙인구[명]","명","227",
"권선구","계","91세","주민등록연앙인구[명]","명","173.5",
"권선구","계","92세","주민등록연앙인구[명]","명","129.5",
"권선구","계","93세","주민등록연앙인구[명]","명","103",
"권선구","계","94세","주민등록연앙인구[명]","명","80",
"권선구","계","95세","주민등록연앙인구[명]","명","60",
"권선구","계","96세","주민등록연앙인구[명]","명","47",
"권선구","계","97세","주민등록연앙인구[명]","명","33.5",
"권선구","계","98세","주민등록연앙인구[명]","명","20.5",
"권선구","계","99세","주민등록연앙인구[명]","명","11.5",
"권선구","계","100세 이상","주민등록연앙인구[명]","명","18.5",
"팔달구","계","계","주민등록연앙인구[명]","명","184309",
"팔달구","계","0세","주민등록연앙인구[명]","명","1026.5",
"팔달구","계","1세","주민등록연앙인구[명]","명","1155",
"팔달구","계","2세","주민등록연앙인구[명]","명","1250",
"팔달구","계","3세","주민등록연앙인구[명]","명","1271",
"팔달구","계","4세","주민등록연앙인구[명]","명","1258",
"팔달구","계","5세","주민등록연앙인구[명]","명","1331.5",
"팔달구","계","6세","주민등록연앙인구[명]","명","1319",
"팔달구","계","7세","주민등록연앙인구[명]","명","1297.5",
"팔달구","계","8세","주민등록연앙인구[명]","명","1311",
"팔달구","계","9세","주민등록연앙인구[명]","명","1332.5",
"팔달구","계","10세","주민등록연앙인구[명]","명","1441.5",
"팔달구","계","11세","주민등록연앙인구[명]","명","1377.5",
"팔달구","계","12세","주민등록연앙인구[명]","명","1310.5",
"팔달구","계","13세","주민등록연앙인구[명]","명","1413",
"팔달구","계","14세","주민등록연앙인구[명]","명","1549.5",
"팔달구","계","15세","주민등록연앙인구[명]","명","1593.5",
"팔달구","계","16세","주민등록연앙인구[명]","명","1733",
"팔달구","계","17세","주민등록연앙인구[명]","명","2024",
"팔달구","계","18세","주민등록연앙인구[명]","명","2161.5",
"팔달구","계","19세","주민등록연앙인구[명]","명","2207",
"팔달구","계","20세","주민등록연앙인구[명]","명","2366.5",
"팔달구","계","21세","주민등록연앙인구[명]","명","2493",
"팔달구","계","22세","주민등록연앙인구[명]","명","2689",
"팔달구","계","23세","주민등록연앙인구[명]","명","2910",
"팔달구","계","24세","주민등록연앙인구[명]","명","3034",
"팔달구","계","25세","주민등록연앙인구[명]","명","3223.5",
"팔달구","계","26세","주민등록연앙인구[명]","명","3296",
"팔달구","계","27세","주민등록연앙인구[명]","명","3076.5",
"팔달구","계","28세","주민등록연앙인구[명]","명","2891.5",
"팔달구","계","29세","주민등록연앙인구[명]","명","2892.5",
"팔달구","계","30세","주민등록연앙인구[명]","명","2763",
"팔달구","계","31세","주민등록연앙인구[명]","명","2685",
"팔달구","계","32세","주민등록연앙인구[명]","명","2607.5",
"팔달구","계","33세","주민등록연앙인구[명]","명","2558",
"팔달구","계","34세","주민등록연앙인구[명]","명","2704.5",
"팔달구","계","35세","주민등록연앙인구[명]","명","2917",
"팔달구","계","36세","주민등록연앙인구[명]","명","2998.5",
"팔달구","계","37세","주민등록연앙인구[명]","명","3007.5",
"팔달구","계","38세","주민등록연앙인구[명]","명","2916.5",
"팔달구","계","39세","주민등록연앙인구[명]","명","2665",
"팔달구","계","40세","주민등록연앙인구[명]","명","2624.5",
"팔달구","계","41세","주민등록연앙인구[명]","명","2688",
"팔달구","계","42세","주민등록연앙인구[명]","명","2746.5",
"팔달구","계","43세","주민등록연앙인구[명]","명","2964",
"팔달구","계","44세","주민등록연앙인구[명]","명","3124",
"팔달구","계","45세","주민등록연앙인구[명]","명","3115",
"팔달구","계","46세","주민등록연앙인구[명]","명","3225.5",
"팔달구","계","47세","주민등록연앙인구[명]","명","3347.5",
"팔달구","계","48세","주민등록연앙인구[명]","명","3305.5",
"팔달구","계","49세","주민등록연앙인구[명]","명","3359.5",
"팔달구","계","50세","주민등록연앙인구[명]","명","3258",
"팔달구","계","51세","주민등록연앙인구[명]","명","3027",
"팔달구","계","52세","주민등록연앙인구[명]","명","3018.5",
"팔달구","계","53세","주민등록연앙인구[명]","명","3132",
"팔달구","계","54세","주민등록연앙인구[명]","명","3091",
"팔달구","계","55세","주민등록연앙인구[명]","명","3121.5",
"팔달구","계","56세","주민등록연앙인구[명]","명","3339",
"팔달구","계","57세","주민등록연앙인구[명]","명","3404",
"팔달구","계","58세","주민등록연앙인구[명]","명","3212",
"팔달구","계","59세","주민등록연앙인구[명]","명","2921.5",
"팔달구","계","60세","주민등록연앙인구[명]","명","2719",
"팔달구","계","61세","주민등록연앙인구[명]","명","2528.5",
"팔달구","계","62세","주민등록연앙인구[명]","명","2422",
"팔달구","계","63세","주민등록연앙인구[명]","명","2314",
"팔달구","계","64세","주민등록연앙인구[명]","명","1992.5",
"팔달구","계","65세","주민등록연앙인구[명]","명","1949.5",
"팔달구","계","66세","주민등록연앙인구[명]","명","1686",
"팔달구","계","67세","주민등록연앙인구[명]","명","1415",
"팔달구","계","68세","주민등록연앙인구[명]","명","1514.5",
"팔달구","계","69세","주민등록연앙인구[명]","명","1509.5",
"팔달구","계","70세","주민등록연앙인구[명]","명","1534",
"팔달구","계","71세","주민등록연앙인구[명]","명","1392.5",
"팔달구","계","72세","주민등록연앙인구[명]","명","1156",
"팔달구","계","73세","주민등록연앙인구[명]","명","1121",
"팔달구","계","74세","주민등록연앙인구[명]","명","1122",
"팔달구","계","75세","주민등록연앙인구[명]","명","1204",
"팔달구","계","76세","주민등록연앙인구[명]","명","1168",
"팔달구","계","77세","주민등록연앙인구[명]","명","960",
"팔달구","계","78세","주민등록연앙인구[명]","명","862.5",
"팔달구","계","79세","주민등록연앙인구[명]","명","816.5",
"팔달구","계","80세 이상","주민등록연앙인구[명]","명","4839.5",
"팔달구","계","80세","주민등록연앙인구[명]","명","722.5",
"팔달구","계","81세","주민등록연앙인구[명]","명","661.5",
"팔달구","계","82세","주민등록연앙인구[명]","명","602",
"팔달구","계","83세","주민등록연앙인구[명]","명","523.5",
"팔달구","계","84세","주민등록연앙인구[명]","명","428.5",
"팔달구","계","85세 이상","주민등록연앙인구[명]","명","1901.5",
"팔달구","계","85세","주민등록연앙인구[명]","명","362.5",
"팔달구","계","86세","주민등록연앙인구[명]","명","308.5",
"팔달구","계","87세","주민등록연앙인구[명]","명","231.5",
"팔달구","계","88세","주민등록연앙인구[명]","명","211.5",
"팔달구","계","89세","주민등록연앙인구[명]","명","190.5",
"팔달구","계","90세","주민등록연앙인구[명]","명","144.5",
"팔달구","계","91세","주민등록연앙인구[명]","명","111",
"팔달구","계","92세","주민등록연앙인구[명]","명","85.5",
"팔달구","계","93세","주민등록연앙인구[명]","명","67",
"팔달구","계","94세","주민등록연앙인구[명]","명","55",
"팔달구","계","95세","주민등록연앙인구[명]","명","48",
"팔달구","계","96세","주민등록연앙인구[명]","명","38",
"팔달구","계","97세","주민등록연앙인구[명]","명","21.5",
"팔달구","계","98세","주민등록연앙인구[명]","명","10.5",
"팔달구","계","99세","주민등록연앙인구[명]","명","3.5",
"팔달구","계","100세 이상","주민등록연앙인구[명]","명","12.5",
"영통구","계","계","주민등록연앙인구[명]","명","351510.5",
"영통구","계","0세","주민등록연앙인구[명]","명","3148.5",
"영통구","계","1세","주민등록연앙인구[명]","명","3535.5",
"영통구","계","2세","주민등록연앙인구[명]","명","3967",
"영통구","계","3세","주민등록연앙인구[명]","명","4038",
"영통구","계","4세","주민등록연앙인구[명]","명","3898",
"영통구","계","5세","주민등록연앙인구[명]","명","4150.5",
"영통구","계","6세","주민등록연앙인구[명]","명","4293",
"영통구","계","7세","주민등록연앙인구[명]","명","4136",
"영통구","계","8세","주민등록연앙인구[명]","명","4079",
"영통구","계","9세","주민등록연앙인구[명]","명","4043.5",
"영통구","계","10세","주민등록연앙인구[명]","명","4238",
"영통구","계","11세","주민등록연앙인구[명]","명","4156",
"영통구","계","12세","주민등록연앙인구[명]","명","3894",
"영통구","계","13세","주민등록연앙인구[명]","명","3982",
"영통구","계","14세","주민등록연앙인구[명]","명","4247.5",
"영통구","계","15세","주민등록연앙인구[명]","명","4216.5",
"영통구","계","16세","주민등록연앙인구[명]","명","4360.5",
"영통구","계","17세","주민등록연앙인구[명]","명","4924.5",
"영통구","계","18세","주민등록연앙인구[명]","명","4955",
"영통구","계","19세","주민등록연앙인구[명]","명","4883.5",
"영통구","계","20세","주민등록연앙인구[명]","명","4905",
"영통구","계","21세","주민등록연앙인구[명]","명","4898.5",
"영통구","계","22세","주민등록연앙인구[명]","명","5170.5",
"영통구","계","23세","주민등록연앙인구[명]","명","5567",
"영통구","계","24세","주민등록연앙인구[명]","명","5751.5",
"영통구","계","25세","주민등록연앙인구[명]","명","6114",
"영통구","계","26세","주민등록연앙인구[명]","명","6293",
"영통구","계","27세","주민등록연앙인구[명]","명","6017",
"영통구","계","28세","주민등록연앙인구[명]","명","5784",
"영통구","계","29세","주민등록연앙인구[명]","명","5835.5",
"영통구","계","30세","주민등록연앙인구[명]","명","5771.5",
"영통구","계","31세","주민등록연앙인구[명]","명","5653.5",
"영통구","계","32세","주민등록연앙인구[명]","명","5714",
"영통구","계","33세","주민등록연앙인구[명]","명","5741",
"영통구","계","34세","주민등록연앙인구[명]","명","5966.5",
"영통구","계","35세","주민등록연앙인구[명]","명","6610.5",
"영통구","계","36세","주민등록연앙인구[명]","명","7098",
"영통구","계","37세","주민등록연앙인구[명]","명","7042.5",
"영통구","계","38세","주민등록연앙인구[명]","명","6935",
"영통구","계","39세","주민등록연앙인구[명]","명","6419.5",
"영통구","계","40세","주민등록연앙인구[명]","명","6262.5",
"영통구","계","41세","주민등록연앙인구[명]","명","6544.5",
"영통구","계","42세","주민등록연앙인구[명]","명","6386.5",
"영통구","계","43세","주민등록연앙인구[명]","명","6473.5",
"영통구","계","44세","주민등록연앙인구[명]","명","6827.5",
"영통구","계","45세","주민등록연앙인구[명]","명","6937.5",
"영통구","계","46세","주민등록연앙인구[명]","명","6955",
"영통구","계","47세","주민등록연앙인구[명]","명","6903",
"영통구","계","48세","주민등록연앙인구[명]","명","6708",
"영통구","계","49세","주민등록연앙인구[명]","명","6518",
"영통구","계","50세","주민등록연앙인구[명]","명","5933",
"영통구","계","51세","주민등록연앙인구[명]","명","5329.5",
"영통구","계","52세","주민등록연앙인구[명]","명","5157",
"영통구","계","53세","주민등록연앙인구[명]","명","5158",
"영통구","계","54세","주민등록연앙인구[명]","명","4875",
"영통구","계","55세","주민등록연앙인구[명]","명","4760",
"영통구","계","56세","주민등록연앙인구[명]","명","4729",
"영통구","계","57세","주민등록연앙인구[명]","명","4535.5",
"영통구","계","58세","주민등록연앙인구[명]","명","4092",
"영통구","계","59세","주민등록연앙인구[명]","명","3556",
"영통구","계","60세","주민등록연앙인구[명]","명","3184",
"영통구","계","61세","주민등록연앙인구[명]","명","2780.5",
"영통구","계","62세","주민등록연앙인구[명]","명","2562",
"영통구","계","63세","주민등록연앙인구[명]","명","2265",
"영통구","계","64세","주민등록연앙인구[명]","명","1839",
"영통구","계","65세","주민등록연앙인구[명]","명","1824",
"영통구","계","66세","주민등록연앙인구[명]","명","1557.5",
"영통구","계","67세","주민등록연앙인구[명]","명","1304",
"영통구","계","68세","주민등록연앙인구[명]","명","1381",
"영통구","계","69세","주민등록연앙인구[명]","명","1340.5",
"영통구","계","70세","주민등록연앙인구[명]","명","1294",
"영통구","계","71세","주민등록연앙인구[명]","명","1170",
"영통구","계","72세","주민등록연앙인구[명]","명","1011",
"영통구","계","73세","주민등록연앙인구[명]","명","919.5",
"영통구","계","74세","주민등록연앙인구[명]","명","927",
"영통구","계","75세","주민등록연앙인구[명]","명","1005.5",
"영통구","계","76세","주민등록연앙인구[명]","명","986",
"영통구","계","77세","주민등록연앙인구[명]","명","840",
"영통구","계","78세","주민등록연앙인구[명]","명","745.5",
"영통구","계","79세","주민등록연앙인구[명]","명","710.5",
"영통구","계","80세 이상","주민등록연앙인구[명]","명","4788.5",
"영통구","계","80세","주민등록연앙인구[명]","명","665.5",
"영통구","계","81세","주민등록연앙인구[명]","명","603.5",
"영통구","계","82세","주민등록연앙인구[명]","명","560.5",
"영통구","계","83세","주민등록연앙인구[명]","명","511",
"영통구","계","84세","주민등록연앙인구[명]","명","437",
"영통구","계","85세 이상","주민등록연앙인구[명]","명","2011",
"영통구","계","85세","주민등록연앙인구[명]","명","369.5",
"영통구","계","86세","주민등록연앙인구[명]","명","308",
"영통구","계","87세","주민등록연앙인구[명]","명","274",
"영통구","계","88세","주민등록연앙인구[명]","명","246.5",
"영통구","계","89세","주민등록연앙인구[명]","명","196",
"영통구","계","90세","주민등록연앙인구[명]","명","157.5",
"영통구","계","91세","주민등록연앙인구[명]","명","120.5",
"영통구","계","92세","주민등록연앙인구[명]","명","87",
"영통구","계","93세","주민등록연앙인구[명]","명","63.5",
"영통구","계","94세","주민등록연앙인구[명]","명","51",
"영통구","계","95세","주민등록연앙인구[명]","명","46",
"영통구","계","96세","주민등록연앙인구[명]","명","30.5",
"영통구","계","97세","주민등록연앙인구[명]","명","19.5",
"영통구","계","98세","주민등록연앙인구[명]","명","19.5",
"영통구","계","99세","주민등록연앙인구[명]","명","9",
"영통구","계","100세 이상","주민등록연앙인구[명]","명","13",
"성남시","계","계","주민등록연앙인구[명]","명","949574.5",
"성남시","계","0세","주민등록연앙인구[명]","명","6281.5",
"성남시","계","1세","주민등록연앙인구[명]","명","6860.5",
"성남시","계","2세","주민등록연앙인구[명]","명","7532",
"성남시","계","3세","주민등록연앙인구[명]","명","7792",
"성남시","계","4세","주민등록연앙인구[명]","명","7816.5",
"성남시","계","5세","주민등록연앙인구[명]","명","8145",
"성남시","계","6세","주민등록연앙인구[명]","명","8463",
"성남시","계","7세","주민등록연앙인구[명]","명","8499",
"성남시","계","8세","주민등록연앙인구[명]","명","8285",
"성남시","계","9세","주민등록연앙인구[명]","명","8234.5",
"성남시","계","10세","주민등록연앙인구[명]","명","8745",
"성남시","계","11세","주민등록연앙인구[명]","명","8651.5",
"성남시","계","12세","주민등록연앙인구[명]","명","8213",
"성남시","계","13세","주민등록연앙인구[명]","명","8599",
"성남시","계","14세","주민등록연앙인구[명]","명","9236.5",
"성남시","계","15세","주민등록연앙인구[명]","명","9259",
"성남시","계","16세","주민등록연앙인구[명]","명","9812.5",
"성남시","계","17세","주민등록연앙인구[명]","명","11258.5",
"성남시","계","18세","주민등록연앙인구[명]","명","11807.5",
"성남시","계","19세","주민등록연앙인구[명]","명","11620",
"성남시","계","20세","주민등록연앙인구[명]","명","12010.5",
"성남시","계","21세","주민등록연앙인구[명]","명","12361.5",
"성남시","계","22세","주민등록연앙인구[명]","명","12708.5",
"성남시","계","23세","주민등록연앙인구[명]","명","13284",
"성남시","계","24세","주민등록연앙인구[명]","명","13857",
"성남시","계","25세","주민등록연앙인구[명]","명","14361.5",
"성남시","계","26세","주민등록연앙인구[명]","명","14762.5",
"성남시","계","27세","주민등록연앙인구[명]","명","14092",
"성남시","계","28세","주민등록연앙인구[명]","명","13531",
"성남시","계","29세","주민등록연앙인구[명]","명","13543.5",
"성남시","계","30세","주민등록연앙인구[명]","명","13340.5",
"성남시","계","31세","주민등록연앙인구[명]","명","13172.5",
"성남시","계","32세","주민등록연앙인구[명]","명","13458.5",
"성남시","계","33세","주민등록연앙인구[명]","명","13681",
"성남시","계","34세","주민등록연앙인구[명]","명","14337.5",
"성남시","계","35세","주민등록연앙인구[명]","명","15517",
"성남시","계","36세","주민등록연앙인구[명]","명","16145",
"성남시","계","37세","주민등록연앙인구[명]","명","16177.5",
"성남시","계","38세","주민등록연앙인구[명]","명","16024.5",
"성남시","계","39세","주민등록연앙인구[명]","명","14782",
"성남시","계","40세","주민등록연앙인구[명]","명","14329",
"성남시","계","41세","주민등록연앙인구[명]","명","14800.5",
"성남시","계","42세","주민등록연앙인구[명]","명","14857.5",
"성남시","계","43세","주민등록연앙인구[명]","명","15564",
"성남시","계","44세","주민등록연앙인구[명]","명","16708",
"성남시","계","45세","주민등록연앙인구[명]","명","17379.5",
"성남시","계","46세","주민등록연앙인구[명]","명","18084.5",
"성남시","계","47세","주민등록연앙인구[명]","명","18438",
"성남시","계","48세","주민등록연앙인구[명]","명","18026.5",
"성남시","계","49세","주민등록연앙인구[명]","명","17461",
"성남시","계","50세","주민등록연앙인구[명]","명","16569.5",
"성남시","계","51세","주민등록연앙인구[명]","명","15314",
"성남시","계","52세","주민등록연앙인구[명]","명","15042.5",
"성남시","계","53세","주민등록연앙인구[명]","명","15412",
"성남시","계","54세","주민등록연앙인구[명]","명","14922.5",
"성남시","계","55세","주민등록연앙인구[명]","명","14975.5",
"성남시","계","56세","주민등록연앙인구[명]","명","15740.5",
"성남시","계","57세","주민등록연앙인구[명]","명","16120",
"성남시","계","58세","주민등록연앙인구[명]","명","15416",
"성남시","계","59세","주민등록연앙인구[명]","명","14155.5",
"성남시","계","60세","주민등록연앙인구[명]","명","13471",
"성남시","계","61세","주민등록연앙인구[명]","명","12534",
"성남시","계","62세","주민등록연앙인구[명]","명","11994.5",
"성남시","계","63세","주민등록연앙인구[명]","명","11145.5",
"성남시","계","64세","주민등록연앙인구[명]","명","9483",
"성남시","계","65세","주민등록연앙인구[명]","명","9095.5",
"성남시","계","66세","주민등록연앙인구[명]","명","7903",
"성남시","계","67세","주민등록연앙인구[명]","명","6771.5",
"성남시","계","68세","주민등록연앙인구[명]","명","7191.5",
"성남시","계","69세","주민등록연앙인구[명]","명","7220.5",
"성남시","계","70세","주민등록연앙인구[명]","명","7231.5",
"성남시","계","71세","주민등록연앙인구[명]","명","6578",
"성남시","계","72세","주민등록연앙인구[명]","명","5473.5",
"성남시","계","73세","주민등록연앙인구[명]","명","5168.5",
"성남시","계","74세","주민등록연앙인구[명]","명","5103",
"성남시","계","75세","주민등록연앙인구[명]","명","5524",
"성남시","계","76세","주민등록연앙인구[명]","명","5365",
"성남시","계","77세","주민등록연앙인구[명]","명","4462.5",
"성남시","계","78세","주민등록연앙인구[명]","명","4119",
"성남시","계","79세","주민등록연앙인구[명]","명","3877",
"성남시","계","80세 이상","주민등록연앙인구[명]","명","24286.5",
"성남시","계","80세","주민등록연앙인구[명]","명","3455.5",
"성남시","계","81세","주민등록연앙인구[명]","명","3105",
"성남시","계","82세","주민등록연앙인구[명]","명","2875.5",
"성남시","계","83세","주민등록연앙인구[명]","명","2562.5",
"성남시","계","84세","주민등록연앙인구[명]","명","2131.5",
"성남시","계","85세 이상","주민등록연앙인구[명]","명","10156.5",
"성남시","계","85세","주민등록연앙인구[명]","명","1795.5",
"성남시","계","86세","주민등록연앙인구[명]","명","1550",
"성남시","계","87세","주민등록연앙인구[명]","명","1344",
"성남시","계","88세","주민등록연앙인구[명]","명","1221.5",
"성남시","계","89세","주민등록연앙인구[명]","명","1033",
"성남시","계","90세","주민등록연앙인구[명]","명","819.5",
"성남시","계","91세","주민등록연앙인구[명]","명","609",
"성남시","계","92세","주민등록연앙인구[명]","명","446.5",
"성남시","계","93세","주민등록연앙인구[명]","명","353.5",
"성남시","계","94세","주민등록연앙인구[명]","명","289.5",
"성남시","계","95세","주민등록연앙인구[명]","명","245",
"성남시","계","96세","주민등록연앙인구[명]","명","160.5",
"성남시","계","97세","주민등록연앙인구[명]","명","105",
"성남시","계","98세","주민등록연앙인구[명]","명","67.5",
"성남시","계","99세","주민등록연앙인구[명]","명","40",
"성남시","계","100세 이상","주민등록연앙인구[명]","명","76.5",
"수정구","계","계","주민등록연앙인구[명]","명","231841.5",
"수정구","계","0세","주민등록연앙인구[명]","명","1526",
"수정구","계","1세","주민등록연앙인구[명]","명","1629",
"수정구","계","2세","주민등록연앙인구[명]","명","1743",
"수정구","계","3세","주민등록연앙인구[명]","명","1798.5",
"수정구","계","4세","주민등록연앙인구[명]","명","1757",
"수정구","계","5세","주민등록연앙인구[명]","명","1744.5",
"수정구","계","6세","주민등록연앙인구[명]","명","1745",
"수정구","계","7세","주민등록연앙인구[명]","명","1773.5",
"수정구","계","8세","주민등록연앙인구[명]","명","1683.5",
"수정구","계","9세","주민등록연앙인구[명]","명","1613",
"수정구","계","10세","주민등록연앙인구[명]","명","1714",
"수정구","계","11세","주민등록연앙인구[명]","명","1682",
"수정구","계","12세","주민등록연앙인구[명]","명","1546",
"수정구","계","13세","주민등록연앙인구[명]","명","1629.5",
"수정구","계","14세","주민등록연앙인구[명]","명","1738",
"수정구","계","15세","주민등록연앙인구[명]","명","1734.5",
"수정구","계","16세","주민등록연앙인구[명]","명","1883.5",
"수정구","계","17세","주민등록연앙인구[명]","명","2121",
"수정구","계","18세","주민등록연앙인구[명]","명","2374",
"수정구","계","19세","주민등록연앙인구[명]","명","2645.5",
"수정구","계","20세","주민등록연앙인구[명]","명","2869.5",
"수정구","계","21세","주민등록연앙인구[명]","명","3027",
"수정구","계","22세","주민등록연앙인구[명]","명","3153",
"수정구","계","23세","주민등록연앙인구[명]","명","3368",
"수정구","계","24세","주민등록연앙인구[명]","명","3543",
"수정구","계","25세","주민등록연앙인구[명]","명","3686",
"수정구","계","26세","주민등록연앙인구[명]","명","3736",
"수정구","계","27세","주민등록연앙인구[명]","명","3524",
"수정구","계","28세","주민등록연앙인구[명]","명","3336.5",
"수정구","계","29세","주민등록연앙인구[명]","명","3295.5",
"수정구","계","30세","주민등록연앙인구[명]","명","3270.5",
"수정구","계","31세","주민등록연앙인구[명]","명","3217",
"수정구","계","32세","주민등록연앙인구[명]","명","3326",
"수정구","계","33세","주민등록연앙인구[명]","명","3360",
"수정구","계","34세","주민등록연앙인구[명]","명","3545",
"수정구","계","35세","주민등록연앙인구[명]","명","3973",
"수정구","계","36세","주민등록연앙인구[명]","명","4112.5",
"수정구","계","37세","주민등록연앙인구[명]","명","4092",
"수정구","계","38세","주민등록연앙인구[명]","명","4021",
"수정구","계","39세","주민등록연앙인구[명]","명","3647.5",
"수정구","계","40세","주민등록연앙인구[명]","명","3455.5",
"수정구","계","41세","주민등록연앙인구[명]","명","3488",
"수정구","계","42세","주민등록연앙인구[명]","명","3469.5",
"수정구","계","43세","주민등록연앙인구[명]","명","3554",
"수정구","계","44세","주민등록연앙인구[명]","명","3750.5",
"수정구","계","45세","주민등록연앙인구[명]","명","3929.5",
