"행정구역(시군구)별","성별","연령별","항목","단위","2019 년",
"북구","계","88세","주민등록연앙인구[명]","명","138",
"북구","계","89세","주민등록연앙인구[명]","명","115",
"북구","계","90세","주민등록연앙인구[명]","명","96.5",
"북구","계","91세","주민등록연앙인구[명]","명","77.5",
"북구","계","92세","주민등록연앙인구[명]","명","54",
"북구","계","93세","주민등록연앙인구[명]","명","44.5",
"북구","계","94세","주민등록연앙인구[명]","명","34",
"북구","계","95세","주민등록연앙인구[명]","명","29.5",
"북구","계","96세","주민등록연앙인구[명]","명","23",
"북구","계","97세","주민등록연앙인구[명]","명","16",
"북구","계","98세","주민등록연앙인구[명]","명","11",
"북구","계","99세","주민등록연앙인구[명]","명","5",
"북구","계","100세 이상","주민등록연앙인구[명]","명","9",
"울주군","계","계","주민등록연앙인구[명]","명","221479",
"울주군","계","0세","주민등록연앙인구[명]","명","1448",
"울주군","계","1세","주민등록연앙인구[명]","명","1574.5",
"울주군","계","2세","주민등록연앙인구[명]","명","1723.5",
"울주군","계","3세","주민등록연앙인구[명]","명","1924.5",
"울주군","계","4세","주민등록연앙인구[명]","명","2025.5",
"울주군","계","5세","주민등록연앙인구[명]","명","2010.5",
"울주군","계","6세","주민등록연앙인구[명]","명","2118",
"울주군","계","7세","주민등록연앙인구[명]","명","2224",
"울주군","계","8세","주민등록연앙인구[명]","명","2186.5",
"울주군","계","9세","주민등록연앙인구[명]","명","2138.5",
"울주군","계","10세","주민등록연앙인구[명]","명","2147.5",
"울주군","계","11세","주민등록연앙인구[명]","명","2305",
"울주군","계","12세","주민등록연앙인구[명]","명","2235",
"울주군","계","13세","주민등록연앙인구[명]","명","2112",
"울주군","계","14세","주민등록연앙인구[명]","명","2181",
"울주군","계","15세","주민등록연앙인구[명]","명","2285.5",
"울주군","계","16세","주민등록연앙인구[명]","명","2312",
"울주군","계","17세","주민등록연앙인구[명]","명","2464.5",
"울주군","계","18세","주민등록연앙인구[명]","명","2833",
"울주군","계","19세","주민등록연앙인구[명]","명","2915.5",
"울주군","계","20세","주민등록연앙인구[명]","명","2817.5",
"울주군","계","21세","주민등록연앙인구[명]","명","2859",
"울주군","계","22세","주민등록연앙인구[명]","명","2817",
"울주군","계","23세","주민등록연앙인구[명]","명","2770",
"울주군","계","24세","주민등록연앙인구[명]","명","2816.5",
"울주군","계","25세","주민등록연앙인구[명]","명","2691",
"울주군","계","26세","주민등록연앙인구[명]","명","2581",
"울주군","계","27세","주민등록연앙인구[명]","명","2601",
"울주군","계","28세","주민등록연앙인구[명]","명","2416",
"울주군","계","29세","주민등록연앙인구[명]","명","2301.5",
"울주군","계","30세","주민등록연앙인구[명]","명","2262.5",
"울주군","계","31세","주민등록연앙인구[명]","명","2198",
"울주군","계","32세","주민등록연앙인구[명]","명","2298",
"울주군","계","33세","주민등록연앙인구[명]","명","2347",
"울주군","계","34세","주민등록연앙인구[명]","명","2468",
"울주군","계","35세","주민등록연앙인구[명]","명","2698.5",
"울주군","계","36세","주민등록연앙인구[명]","명","3016.5",
"울주군","계","37세","주민등록연앙인구[명]","명","3352.5",
"울주군","계","38세","주민등록연앙인구[명]","명","3436",
"울주군","계","39세","주민등록연앙인구[명]","명","3468.5",
"울주군","계","40세","주민등록연앙인구[명]","명","3208.5",
"울주군","계","41세","주민등록연앙인구[명]","명","3217.5",
"울주군","계","42세","주민등록연앙인구[명]","명","3444.5",
"울주군","계","43세","주민등록연앙인구[명]","명","3504.5",
"울주군","계","44세","주민등록연앙인구[명]","명","3757",
"울주군","계","45세","주민등록연앙인구[명]","명","4007",
"울주군","계","46세","주민등록연앙인구[명]","명","4121.5",
"울주군","계","47세","주민등록연앙인구[명]","명","4346.5",
"울주군","계","48세","주민등록연앙인구[명]","명","4399.5",
"울주군","계","49세","주민등록연앙인구[명]","명","4341",
"울주군","계","50세","주민등록연앙인구[명]","명","4401.5",
"울주군","계","51세","주민등록연앙인구[명]","명","4322.5",
"울주군","계","52세","주민등록연앙인구[명]","명","4074",
"울주군","계","53세","주민등록연앙인구[명]","명","4029.5",
"울주군","계","54세","주민등록연앙인구[명]","명","4014.5",
"울주군","계","55세","주민등록연앙인구[명]","명","3775.5",
"울주군","계","56세","주민등록연앙인구[명]","명","3785",
"울주군","계","57세","주민등록연앙인구[명]","명","4081.5",
"울주군","계","58세","주민등록연앙인구[명]","명","4067.5",
"울주군","계","59세","주민등록연앙인구[명]","명","3818",
"울주군","계","60세","주민등록연앙인구[명]","명","3536",
"울주군","계","61세","주민등록연앙인구[명]","명","3362",
"울주군","계","62세","주민등록연앙인구[명]","명","3166.5",
"울주군","계","63세","주민등록연앙인구[명]","명","3021",
"울주군","계","64세","주민등록연앙인구[명]","명","2727.5",
"울주군","계","65세","주민등록연앙인구[명]","명","2360.5",
"울주군","계","66세","주민등록연앙인구[명]","명","2257.5",
"울주군","계","67세","주민등록연앙인구[명]","명","1970.5",
"울주군","계","68세","주민등록연앙인구[명]","명","1746.5",
"울주군","계","69세","주민등록연앙인구[명]","명","1745",
"울주군","계","70세","주민등록연앙인구[명]","명","1695.5",
"울주군","계","71세","주민등록연앙인구[명]","명","1630",
"울주군","계","72세","주민등록연앙인구[명]","명","1402",
"울주군","계","73세","주민등록연앙인구[명]","명","1116.5",
"울주군","계","74세","주민등록연앙인구[명]","명","1112.5",
"울주군","계","75세","주민등록연앙인구[명]","명","1203.5",
"울주군","계","76세","주민등록연앙인구[명]","명","1321",
"울주군","계","77세","주민등록연앙인구[명]","명","1270.5",
"울주군","계","78세","주민등록연앙인구[명]","명","1064.5",
"울주군","계","79세","주민등록연앙인구[명]","명","1024.5",
"울주군","계","80세 이상","주민등록연앙인구[명]","명","6648",
"울주군","계","80세","주민등록연앙인구[명]","명","956",
"울주군","계","81세","주민등록연앙인구[명]","명","832.5",
"울주군","계","82세","주민등록연앙인구[명]","명","728.5",
"울주군","계","83세","주민등록연앙인구[명]","명","668",
"울주군","계","84세","주민등록연앙인구[명]","명","643.5",
"울주군","계","85세 이상","주민등록연앙인구[명]","명","2819.5",
"울주군","계","85세","주민등록연앙인구[명]","명","547.5",
"울주군","계","86세","주민등록연앙인구[명]","명","453.5",
"울주군","계","87세","주민등록연앙인구[명]","명","399.5",
"울주군","계","88세","주민등록연앙인구[명]","명","310",
"울주군","계","89세","주민등록연앙인구[명]","명","248.5",
"울주군","계","90세","주민등록연앙인구[명]","명","228.5",
"울주군","계","91세","주민등록연앙인구[명]","명","174.5",
"울주군","계","92세","주민등록연앙인구[명]","명","124.5",
"울주군","계","93세","주민등록연앙인구[명]","명","95.5",
"울주군","계","94세","주민등록연앙인구[명]","명","75.5",
"울주군","계","95세","주민등록연앙인구[명]","명","56.5",
"울주군","계","96세","주민등록연앙인구[명]","명","45.5",
"울주군","계","97세","주민등록연앙인구[명]","명","27.5",
"울주군","계","98세","주민등록연앙인구[명]","명","9",
"울주군","계","99세","주민등록연앙인구[명]","명","7",
"울주군","계","100세 이상","주민등록연앙인구[명]","명","16.5",
"세종특별자치시","계","계","주민등록연앙인구[명]","명","326244.5",
"세종특별자치시","계","0세","주민등록연앙인구[명]","명","3626",
"세종특별자치시","계","1세","주민등록연앙인구[명]","명","4019.5",
"세종특별자치시","계","2세","주민등록연앙인구[명]","명","4401",
"세종특별자치시","계","3세","주민등록연앙인구[명]","명","4719.5",
"세종특별자치시","계","4세","주민등록연앙인구[명]","명","4739.5",
"세종특별자치시","계","5세","주민등록연앙인구[명]","명","4670",
"세종특별자치시","계","6세","주민등록연앙인구[명]","명","4945",
"세종특별자치시","계","7세","주민등록연앙인구[명]","명","5068.5",
"세종특별자치시","계","8세","주민등록연앙인구[명]","명","4889",
"세종특별자치시","계","9세","주민등록연앙인구[명]","명","4765",
"세종특별자치시","계","10세","주민등록연앙인구[명]","명","4634",
"세종특별자치시","계","11세","주민등록연앙인구[명]","명","4631",
"세종특별자치시","계","12세","주민등록연앙인구[명]","명","4366",
"세종특별자치시","계","13세","주민등록연앙인구[명]","명","3965",
"세종특별자치시","계","14세","주민등록연앙인구[명]","명","3747",
"세종특별자치시","계","15세","주민등록연앙인구[명]","명","3724",
"세종특별자치시","계","16세","주민등록연앙인구[명]","명","3469",
"세종특별자치시","계","17세","주민등록연앙인구[명]","명","3249",
"세종특별자치시","계","18세","주민등록연앙인구[명]","명","3246",
"세종특별자치시","계","19세","주민등록연앙인구[명]","명","3326.5",
"세종특별자치시","계","20세","주민등록연앙인구[명]","명","3183",
"세종특별자치시","계","21세","주민등록연앙인구[명]","명","3163.5",
"세종특별자치시","계","22세","주민등록연앙인구[명]","명","3164",
"세종특별자치시","계","23세","주민등록연앙인구[명]","명","3326",
"세종특별자치시","계","24세","주민등록연앙인구[명]","명","3411",
"세종특별자치시","계","25세","주민등록연앙인구[명]","명","3418.5",
"세종특별자치시","계","26세","주민등록연앙인구[명]","명","3599",
"세종특별자치시","계","27세","주민등록연앙인구[명]","명","3909",
"세종특별자치시","계","28세","주민등록연앙인구[명]","명","3918",
"세종특별자치시","계","29세","주민등록연앙인구[명]","명","4040.5",
"세종특별자치시","계","30세","주민등록연앙인구[명]","명","4359",
"세종특별자치시","계","31세","주민등록연앙인구[명]","명","4614",
"세종특별자치시","계","32세","주민등록연앙인구[명]","명","4914.5",
"세종특별자치시","계","33세","주민등록연앙인구[명]","명","5240",
"세종특별자치시","계","34세","주민등록연앙인구[명]","명","5552.5",
"세종특별자치시","계","35세","주민등록연앙인구[명]","명","6029.5",
"세종특별자치시","계","36세","주민등록연앙인구[명]","명","6962.5",
"세종특별자치시","계","37세","주민등록연앙인구[명]","명","7456",
"세종특별자치시","계","38세","주민등록연앙인구[명]","명","7305",
"세종특별자치시","계","39세","주민등록연앙인구[명]","명","7335",
"세종특별자치시","계","40세","주민등록연앙인구[명]","명","6852.5",
"세종특별자치시","계","41세","주민등록연앙인구[명]","명","6415",
"세종특별자치시","계","42세","주민등록연앙인구[명]","명","6463.5",
"세종특별자치시","계","43세","주민등록연앙인구[명]","명","6235",
"세종특별자치시","계","44세","주민등록연앙인구[명]","명","6293",
"세종특별자치시","계","45세","주민등록연앙인구[명]","명","6346.5",
"세종특별자치시","계","46세","주민등록연앙인구[명]","명","6010.5",
"세종특별자치시","계","47세","주민등록연앙인구[명]","명","5787.5",
"세종특별자치시","계","48세","주민등록연앙인구[명]","명","5582",
"세종특별자치시","계","49세","주민등록연앙인구[명]","명","5115.5",
"세종특별자치시","계","50세","주민등록연앙인구[명]","명","4898.5",
"세종특별자치시","계","51세","주민등록연앙인구[명]","명","4520.5",
"세종특별자치시","계","52세","주민등록연앙인구[명]","명","4024.5",
"세종특별자치시","계","53세","주민등록연앙인구[명]","명","3868",
"세종특별자치시","계","54세","주민등록연앙인구[명]","명","3862.5",
"세종특별자치시","계","55세","주민등록연앙인구[명]","명","3629",
"세종특별자치시","계","56세","주민등록연앙인구[명]","명","3656.5",
"세종특별자치시","계","57세","주민등록연앙인구[명]","명","3983",
"세종특별자치시","계","58세","주민등록연앙인구[명]","명","3992.5",
"세종특별자치시","계","59세","주민등록연앙인구[명]","명","3720.5",
"세종특별자치시","계","60세","주민등록연앙인구[명]","명","3392.5",
"세종특별자치시","계","61세","주민등록연앙인구[명]","명","3262.5",
"세종특별자치시","계","62세","주민등록연앙인구[명]","명","3100",
"세종특별자치시","계","63세","주민등록연앙인구[명]","명","2996.5",
"세종특별자치시","계","64세","주민등록연앙인구[명]","명","2824.5",
"세종특별자치시","계","65세","주민등록연앙인구[명]","명","2320",
"세종특별자치시","계","66세","주민등록연앙인구[명]","명","2148.5",
"세종특별자치시","계","67세","주민등록연앙인구[명]","명","1978",
"세종특별자치시","계","68세","주민등록연앙인구[명]","명","1724",
"세종특별자치시","계","69세","주민등록연앙인구[명]","명","1827",
"세종특별자치시","계","70세","주민등록연앙인구[명]","명","1710.5",
"세종특별자치시","계","71세","주민등록연앙인구[명]","명","1569.5",
"세종특별자치시","계","72세","주민등록연앙인구[명]","명","1395",
"세종특별자치시","계","73세","주민등록연앙인구[명]","명","1172",
"세종특별자치시","계","74세","주민등록연앙인구[명]","명","1133.5",
"세종특별자치시","계","75세","주민등록연앙인구[명]","명","1162",
"세종특별자치시","계","76세","주민등록연앙인구[명]","명","1310.5",
"세종특별자치시","계","77세","주민등록연앙인구[명]","명","1336",
"세종특별자치시","계","78세","주민등록연앙인구[명]","명","1093",
"세종특별자치시","계","79세","주민등록연앙인구[명]","명","1012.5",
"세종특별자치시","계","80세 이상","주민등록연앙인구[명]","명","7419",
"세종특별자치시","계","80세","주민등록연앙인구[명]","명","990",
"세종특별자치시","계","81세","주민등록연앙인구[명]","명","895",
"세종특별자치시","계","82세","주민등록연앙인구[명]","명","818",
"세종특별자치시","계","83세","주민등록연앙인구[명]","명","781",
"세종특별자치시","계","84세","주민등록연앙인구[명]","명","711",
"세종특별자치시","계","85세 이상","주민등록연앙인구[명]","명","3224",
"세종특별자치시","계","85세","주민등록연앙인구[명]","명","610",
"세종특별자치시","계","86세","주민등록연앙인구[명]","명","529.5",
"세종특별자치시","계","87세","주민등록연앙인구[명]","명","436",
"세종특별자치시","계","88세","주민등록연앙인구[명]","명","360.5",
"세종특별자치시","계","89세","주민등록연앙인구[명]","명","312.5",
"세종특별자치시","계","90세","주민등록연앙인구[명]","명","262.5",
"세종특별자치시","계","91세","주민등록연앙인구[명]","명","202",
"세종특별자치시","계","92세","주민등록연앙인구[명]","명","145",
"세종특별자치시","계","93세","주민등록연앙인구[명]","명","107",
"세종특별자치시","계","94세","주민등록연앙인구[명]","명","78.5",
"세종특별자치시","계","95세","주민등록연앙인구[명]","명","50",
"세종특별자치시","계","96세","주민등록연앙인구[명]","명","40",
"세종특별자치시","계","97세","주민등록연앙인구[명]","명","35.5",
"세종특별자치시","계","98세","주민등록연앙인구[명]","명","17.5",
"세종특별자치시","계","99세","주민등록연앙인구[명]","명","8",
"세종특별자치시","계","100세 이상","주민등록연앙인구[명]","명","29.5",
"세종시","계","계","주민등록연앙인구[명]","명","326244.5",
"세종시","계","0세","주민등록연앙인구[명]","명","3626",
"세종시","계","1세","주민등록연앙인구[명]","명","4019.5",
"세종시","계","2세","주민등록연앙인구[명]","명","4401",
"세종시","계","3세","주민등록연앙인구[명]","명","4719.5",
"세종시","계","4세","주민등록연앙인구[명]","명","4739.5",
"세종시","계","5세","주민등록연앙인구[명]","명","4670",
"세종시","계","6세","주민등록연앙인구[명]","명","4945",
"세종시","계","7세","주민등록연앙인구[명]","명","5068.5",
"세종시","계","8세","주민등록연앙인구[명]","명","4889",
"세종시","계","9세","주민등록연앙인구[명]","명","4765",
"세종시","계","10세","주민등록연앙인구[명]","명","4634",
"세종시","계","11세","주민등록연앙인구[명]","명","4631",
"세종시","계","12세","주민등록연앙인구[명]","명","4366",
"세종시","계","13세","주민등록연앙인구[명]","명","3965",
"세종시","계","14세","주민등록연앙인구[명]","명","3747",
"세종시","계","15세","주민등록연앙인구[명]","명","3724",
"세종시","계","16세","주민등록연앙인구[명]","명","3469",
"세종시","계","17세","주민등록연앙인구[명]","명","3249",
"세종시","계","18세","주민등록연앙인구[명]","명","3246",
"세종시","계","19세","주민등록연앙인구[명]","명","3326.5",
"세종시","계","20세","주민등록연앙인구[명]","명","3183",
"세종시","계","21세","주민등록연앙인구[명]","명","3163.5",
"세종시","계","22세","주민등록연앙인구[명]","명","3164",
"세종시","계","23세","주민등록연앙인구[명]","명","3326",
"세종시","계","24세","주민등록연앙인구[명]","명","3411",
"세종시","계","25세","주민등록연앙인구[명]","명","3418.5",
"세종시","계","26세","주민등록연앙인구[명]","명","3599",
"세종시","계","27세","주민등록연앙인구[명]","명","3909",
"세종시","계","28세","주민등록연앙인구[명]","명","3918",
"세종시","계","29세","주민등록연앙인구[명]","명","4040.5",
"세종시","계","30세","주민등록연앙인구[명]","명","4359",
"세종시","계","31세","주민등록연앙인구[명]","명","4614",
"세종시","계","32세","주민등록연앙인구[명]","명","4914.5",
"세종시","계","33세","주민등록연앙인구[명]","명","5240",
"세종시","계","34세","주민등록연앙인구[명]","명","5552.5",
"세종시","계","35세","주민등록연앙인구[명]","명","6029.5",
"세종시","계","36세","주민등록연앙인구[명]","명","6962.5",
"세종시","계","37세","주민등록연앙인구[명]","명","7456",
"세종시","계","38세","주민등록연앙인구[명]","명","7305",
"세종시","계","39세","주민등록연앙인구[명]","명","7335",
"세종시","계","40세","주민등록연앙인구[명]","명","6852.5",
"세종시","계","41세","주민등록연앙인구[명]","명","6415",
"세종시","계","42세","주민등록연앙인구[명]","명","6463.5",
"세종시","계","43세","주민등록연앙인구[명]","명","6235",
"세종시","계","44세","주민등록연앙인구[명]","명","6293",
"세종시","계","45세","주민등록연앙인구[명]","명","6346.5",
"세종시","계","46세","주민등록연앙인구[명]","명","6010.5",
"세종시","계","47세","주민등록연앙인구[명]","명","5787.5",
"세종시","계","48세","주민등록연앙인구[명]","명","5582",
"세종시","계","49세","주민등록연앙인구[명]","명","5115.5",
"세종시","계","50세","주민등록연앙인구[명]","명","4898.5",
"세종시","계","51세","주민등록연앙인구[명]","명","4520.5",
"세종시","계","52세","주민등록연앙인구[명]","명","4024.5",
"세종시","계","53세","주민등록연앙인구[명]","명","3868",
"세종시","계","54세","주민등록연앙인구[명]","명","3862.5",
"세종시","계","55세","주민등록연앙인구[명]","명","3629",
"세종시","계","56세","주민등록연앙인구[명]","명","3656.5",
"세종시","계","57세","주민등록연앙인구[명]","명","3983",
"세종시","계","58세","주민등록연앙인구[명]","명","3992.5",
"세종시","계","59세","주민등록연앙인구[명]","명","3720.5",
"세종시","계","60세","주민등록연앙인구[명]","명","3392.5",
"세종시","계","61세","주민등록연앙인구[명]","명","3262.5",
"세종시","계","62세","주민등록연앙인구[명]","명","3100",
"세종시","계","63세","주민등록연앙인구[명]","명","2996.5",
"세종시","계","64세","주민등록연앙인구[명]","명","2824.5",
"세종시","계","65세","주민등록연앙인구[명]","명","2320",
"세종시","계","66세","주민등록연앙인구[명]","명","2148.5",
"세종시","계","67세","주민등록연앙인구[명]","명","1978",
"세종시","계","68세","주민등록연앙인구[명]","명","1724",
"세종시","계","69세","주민등록연앙인구[명]","명","1827",
"세종시","계","70세","주민등록연앙인구[명]","명","1710.5",
"세종시","계","71세","주민등록연앙인구[명]","명","1569.5",
"세종시","계","72세","주민등록연앙인구[명]","명","1395",
"세종시","계","73세","주민등록연앙인구[명]","명","1172",
"세종시","계","74세","주민등록연앙인구[명]","명","1133.5",
"세종시","계","75세","주민등록연앙인구[명]","명","1162",
"세종시","계","76세","주민등록연앙인구[명]","명","1310.5",
"세종시","계","77세","주민등록연앙인구[명]","명","1336",
"세종시","계","78세","주민등록연앙인구[명]","명","1093",
"세종시","계","79세","주민등록연앙인구[명]","명","1012.5",
"세종시","계","80세 이상","주민등록연앙인구[명]","명","7419",
"세종시","계","80세","주민등록연앙인구[명]","명","990",
"세종시","계","81세","주민등록연앙인구[명]","명","895",
"세종시","계","82세","주민등록연앙인구[명]","명","818",
"세종시","계","83세","주민등록연앙인구[명]","명","781",
"세종시","계","84세","주민등록연앙인구[명]","명","711",
"세종시","계","85세 이상","주민등록연앙인구[명]","명","3224",
"세종시","계","85세","주민등록연앙인구[명]","명","610",
"세종시","계","86세","주민등록연앙인구[명]","명","529.5",
"세종시","계","87세","주민등록연앙인구[명]","명","436",
"세종시","계","88세","주민등록연앙인구[명]","명","360.5",
"세종시","계","89세","주민등록연앙인구[명]","명","312.5",
"세종시","계","90세","주민등록연앙인구[명]","명","262.5",
"세종시","계","91세","주민등록연앙인구[명]","명","202",
"세종시","계","92세","주민등록연앙인구[명]","명","145",
"세종시","계","93세","주민등록연앙인구[명]","명","107",
"세종시","계","94세","주민등록연앙인구[명]","명","78.5",
"세종시","계","95세","주민등록연앙인구[명]","명","50",
"세종시","계","96세","주민등록연앙인구[명]","명","40",
"세종시","계","97세","주민등록연앙인구[명]","명","35.5",
"세종시","계","98세","주민등록연앙인구[명]","명","17.5",
"세종시","계","99세","주민등록연앙인구[명]","명","8",
"세종시","계","100세 이상","주민등록연앙인구[명]","명","29.5",
"경기도","계","계","주민등록연앙인구[명]","명","13043732",
"경기도","계","0세","주민등록연앙인구[명]","명","85035.5",
"경기도","계","1세","주민등록연앙인구[명]","명","97403",
"경기도","계","2세","주민등록연앙인구[명]","명","109347.5",
"경기도","계","3세","주민등록연앙인구[명]","명","121624",
"경기도","계","4세","주민등록연앙인구[명]","명","125919",
"경기도","계","5세","주민등록연앙인구[명]","명","125033.5",
"경기도","계","6세","주민등록연앙인구[명]","명","131746.5",
"경기도","계","7세","주민등록연앙인구[명]","명","136622",
"경기도","계","8세","주민등록연앙인구[명]","명","133895.5",
"경기도","계","9세","주민등록연앙인구[명]","명","129975",
"경기도","계","10세","주민등록연앙인구[명]","명","129247",
"경기도","계","11세","주민등록연앙인구[명]","명","135068",
"경기도","계","12세","주민등록연앙인구[명]","명","131596.5",
"경기도","계","13세","주민등록연앙인구[명]","명","122290.5",
"경기도","계","14세","주민등록연앙인구[명]","명","124199",
"경기도","계","15세","주민등록연앙인구[명]","명","130945",
"경기도","계","16세","주민등록연앙인구[명]","명","132282.5",
"경기도","계","17세","주민등록연앙인구[명]","명","139426",
"경기도","계","18세","주민등록연앙인구[명]","명","157390",
"경기도","계","19세","주민등록연앙인구[명]","명","164314.5",
"경기도","계","20세","주민등록연앙인구[명]","명","161904",
"경기도","계","21세","주민등록연앙인구[명]","명","166700.5",
"경기도","계","22세","주민등록연앙인구[명]","명","170980.5",
"경기도","계","23세","주민등록연앙인구[명]","명","175813",
"경기도","계","24세","주민등록연앙인구[명]","명","181445.5",
"경기도","계","25세","주민등록연앙인구[명]","명","183180",
"경기도","계","26세","주민등록연앙인구[명]","명","185682.5",
"경기도","계","27세","주민등록연앙인구[명]","명","185772",
"경기도","계","28세","주민등록연앙인구[명]","명","174629.5",
"경기도","계","29세","주민등록연앙인구[명]","명","165250.5",
"경기도","계","30세","주민등록연앙인구[명]","명","164479",
"경기도","계","31세","주민등록연앙인구[명]","명","163660",
"경기도","계","32세","주민등록연앙인구[명]","명","164167",
"경기도","계","33세","주민등록연앙인구[명]","명","170369",
"경기도","계","34세","주민등록연앙인구[명]","명","176090",
"경기도","계","35세","주민등록연앙인구[명]","명","189243.5",
"경기도","계","36세","주민등록연앙인구[명]","명","211893",
"경기도","계","37세","주민등록연앙인구[명]","명","226199.5",
"경기도","계","38세","주민등록연앙인구[명]","명","229801",
"경기도","계","39세","주민등록연앙인구[명]","명","227785",
"경기도","계","40세","주민등록연앙인구[명]","명","211953.5",
"경기도","계","41세","주민등록연앙인구[명]","명","205339",
"경기도","계","42세","주민등록연앙인구[명]","명","211082.5",
"경기도","계","43세","주민등록연앙인구[명]","명","211605.5",
"경기도","계","44세","주민등록연앙인구[명]","명","222648.5",
"경기도","계","45세","주민등록연앙인구[명]","명","234522",
"경기도","계","46세","주민등록연앙인구[명]","명","238864",
"경기도","계","47세","주민등록연앙인구[명]","명","244350.5",
"경기도","계","48세","주민등록연앙인구[명]","명","245478.5",
"경기도","계","49세","주민등록연앙인구[명]","명","240851",
"경기도","계","50세","주민등록연앙인구[명]","명","238882.5",
"경기도","계","51세","주민등록연앙인구[명]","명","227143",
"경기도","계","52세","주민등록연앙인구[명]","명","211613",
"경기도","계","53세","주민등록연앙인구[명]","명","210114",
"경기도","계","54세","주민등록연앙인구[명]","명","212419.5",
"경기도","계","55세","주민등록연앙인구[명]","명","202626",
"경기도","계","56세","주민등록연앙인구[명]","명","204073.5",
"경기도","계","57세","주민등록연앙인구[명]","명","214919.5",
"경기도","계","58세","주민등록연앙인구[명]","명","215815",
"경기도","계","59세","주민등록연앙인구[명]","명","205107",
"경기도","계","60세","주민등록연앙인구[명]","명","186803.5",
"경기도","계","61세","주민등록연앙인구[명]","명","174707",
"경기도","계","62세","주민등록연앙인구[명]","명","160896",
"경기도","계","63세","주민등록연앙인구[명]","명","152621.5",
"경기도","계","64세","주민등록연앙인구[명]","명","141704",
"경기도","계","65세","주민등록연앙인구[명]","명","120037",
"경기도","계","66세","주민등록연앙인구[명]","명","116272",
"경기도","계","67세","주민등록연앙인구[명]","명","100741.5",
"경기도","계","68세","주민등록연앙인구[명]","명","84094.5",
"경기도","계","69세","주민등록연앙인구[명]","명","88724.5",
"경기도","계","70세","주민등록연앙인구[명]","명","88804",
"경기도","계","71세","주민등록연앙인구[명]","명","89952.5",
"경기도","계","72세","주민등록연앙인구[명]","명","82455",
"경기도","계","73세","주민등록연앙인구[명]","명","69648",
"경기도","계","74세","주민등록연앙인구[명]","명","65626",
"경기도","계","75세","주민등록연앙인구[명]","명","65452",
"경기도","계","76세","주민등록연앙인구[명]","명","70997",
"경기도","계","77세","주민등록연앙인구[명]","명","69961",
"경기도","계","78세","주민등록연앙인구[명]","명","58895",
"경기도","계","79세","주민등록연앙인구[명]","명","54543.5",
"경기도","계","80세 이상","주민등록연앙인구[명]","명","352983",
"경기도","계","80세","주민등록연앙인구[명]","명","51429",
"경기도","계","81세","주민등록연앙인구[명]","명","46163",
"경기도","계","82세","주민등록연앙인구[명]","명","41673.5",
"경기도","계","83세","주민등록연앙인구[명]","명","37753",
"경기도","계","84세","주민등록연앙인구[명]","명","33150.5",
"경기도","계","85세 이상","주민등록연앙인구[명]","명","142814",
"경기도","계","85세","주민등록연앙인구[명]","명","27384.5",
"경기도","계","86세","주민등록연앙인구[명]","명","23114.5",
"경기도","계","87세","주민등록연앙인구[명]","명","19092",
"경기도","계","88세","주민등록연앙인구[명]","명","15663",
"경기도","계","89세","주민등록연앙인구[명]","명","13601",
"경기도","계","90세","주민등록연앙인구[명]","명","11170",
"경기도","계","91세","주민등록연앙인구[명]","명","8771.5",
"경기도","계","92세","주민등록연앙인구[명]","명","6467.5",
"경기도","계","93세","주민등록연앙인구[명]","명","4746",
"경기도","계","94세","주민등록연앙인구[명]","명","3537",
"경기도","계","95세","주민등록연앙인구[명]","명","2804.5",
"경기도","계","96세","주민등록연앙인구[명]","명","2255",
"경기도","계","97세","주민등록연앙인구[명]","명","1497.5",
"경기도","계","98세","주민등록연앙인구[명]","명","960.5",
"경기도","계","99세","주민등록연앙인구[명]","명","651",
"경기도","계","100세 이상","주민등록연앙인구[명]","명","1098.5",
"수원시","계","계","주민등록연앙인구[명]","명","1188864.5",
"수원시","계","0세","주민등록연앙인구[명]","명","7949.5",
"수원시","계","1세","주민등록연앙인구[명]","명","8898",
"수원시","계","2세","주민등록연앙인구[명]","명","9848.5",
"수원시","계","3세","주민등록연앙인구[명]","명","10993.5",
"수원시","계","4세","주민등록연앙인구[명]","명","11311.5",
"수원시","계","5세","주민등록연앙인구[명]","명","11115.5",
"수원시","계","6세","주민등록연앙인구[명]","명","11719",
"수원시","계","7세","주민등록연앙인구[명]","명","12002",
"수원시","계","8세","주민등록연앙인구[명]","명","11662",
"수원시","계","9세","주민등록연앙인구[명]","명","11380.5",
"수원시","계","10세","주민등록연앙인구[명]","명","11364",
"수원시","계","11세","주민등록연앙인구[명]","명","12068",
"수원시","계","12세","주민등록연앙인구[명]","명","11815",
"수원시","계","13세","주민등록연앙인구[명]","명","10940",
"수원시","계","14세","주민등록연앙인구[명]","명","11293.5",
"수원시","계","15세","주민등록연앙인구[명]","명","12221.5",
"수원시","계","16세","주민등록연앙인구[명]","명","12313",
"수원시","계","17세","주민등록연앙인구[명]","명","13055",
"수원시","계","18세","주민등록연앙인구[명]","명","14919.5",
"수원시","계","19세","주민등록연앙인구[명]","명","16012",
"수원시","계","20세","주민등록연앙인구[명]","명","16077.5",
"수원시","계","21세","주민등록연앙인구[명]","명","16754",
"수원시","계","22세","주민등록연앙인구[명]","명","17630.5",
"수원시","계","23세","주민등록연앙인구[명]","명","18662.5",
